row_label_raw,row_label_full,Bên cho vay,Hợp đồng/Khế ước,Hạn mức/Số tiền vay (VND) > USD,Hạn mức/Số tiền vay (VND) > VND,Dư nợ vay > USD,Dư nợ vay > VND,Thời hạn vay (Tháng),Lãi suất(%),Mục đích vay,Hình thức đảm bảo,numeric__Hợp đồng/Khế ước,numeric__Hạn mức/Số tiền vay (VND) > USD,numeric__Hạn mức/Số tiền vay (VND) > VND,numeric__Dư nợ vay > USD,numeric__Dư nợ vay > VND,numeric__Thời hạn vay (Tháng),numeric__Lãi suất(%),numeric__Mục đích vay,numeric__Hình thức đảm bảo
Đối tượng khác,Đối tượng khác,Đối tượng khác,Từng hợp đồng cụ thể,,,,1.026.948.762.152,22,"Theo từng hợp đồng cụ thể, trả gốc cuối kỳ",Phục vụ sản xuất kinh doanh,Tín chấp,,,,,1026948762152.0,22.0,,,
- Ngân hàng TMCP Phát triển TP.HCM - PGD Rạch Dừa,- Ngân hàng TMCP Phát triển TP.HCM - PGD Rạch Dừa,- Ngân hàng TMCP Phát triển TP.HCM - PGD Rạch Dừa,035/24PGDRD-01,,100.000.000,,98.856.950,Theo từng khế ước nhận nợ,"7,2%",Bổ sung vốn KD đầu tư và KD BDS,Hợp đồng tiền gửi,,,100000000.0,,98856950.0,,0.07200000000000001,,
Ngân hàng TMCP Á Châu CN Ông Ích Khiêm,Ngân hàng TMCP Á Châu CN Ông Ích Khiêm,Ngân hàng TMCP Á Châu CN Ông Ích Khiêm,OIK.DN.4550.250724 ngày 23/08/2024,,167.000.000.000,"3.398.000,00",86.822.298.000,9,Theo từng khế ước nhận nợ,Bổ sung vốn lưu động phục vụ sxkd,Tiền gửi,,,167000000000.0,3398000.0,86822298000.0,9.0,,,
Ngân Hàng TMCP Đầu Tư Và Phát triển Việt Nam - CN Kiên Giang,Ngân Hàng TMCP Đầu Tư Và Phát triển Việt Nam - CN Kiên Giang,Ngân Hàng TMCP Đầu Tư Và Phát triển Việt Nam - CN Kiên Giang,01/2024/4426663/HĐTD ngày 07/10/2024,,1.900.000.000.000,,1.212.555.883.431,8,Theo từng khế ước nhận nợ,Bổ sung vốn lưu động phục vụ sxkd,"Hàng tồn kho của công ty, Tiền gửi và tài sản khác",,,1900000000000.0,,1212555883431.0,8.0,,,
Ngân Hàng TMCP Đầu Tư Và Phát triển Việt Nam - CN Kiên Giang,Ngân Hàng TMCP Đầu Tư Và Phát triển Việt Nam - CN Kiên Giang,Ngân Hàng TMCP Đầu Tư Và Phát triển Việt Nam - CN Kiên Giang,01/2024/4426663/HĐTD ngày 07/10/2024,,,"21.199.300,00",541.663.314.300,8,Theo từng khế ước nhận nợ,Bổ sung vốn lưu động phục vụ sxkd,"Hàng tồn kho của công ty, Tiền gửi và tài sản khác",,,,21199300.0,541663314300.0,8.0,,,
Ngân hàng TMCP Đầu tư và phát triển Việt Nam - CN Phú Quốc,Ngân hàng TMCP Đầu tư và phát triển Việt Nam - CN Phú Quốc,Ngân hàng TMCP Đầu tư và phát triển Việt Nam - CN Phú Quốc,01/2024/4426663/HĐTD ngày 27/12/2024,,50.000.000.000,,50.000.000.000,12,Theo từng khế ước nhận nợ,Bổ sung vốn lưu động phục vụ sxkd,Tiền gửi,,,50000000000.0,,50000000000.0,12.0,,,
Ngân hàng TMCP Đầu tư và phát triển Việt Nam - CN Phú Quốc,Ngân hàng TMCP Đầu tư và phát triển Việt Nam - CN Phú Quốc,Ngân hàng TMCP Đầu tư và phát triển Việt Nam - CN Phú Quốc,01/2024/4426663/HĐTD ngày 11/11/2024,,200.000.000.000,,22.000.000.000,8,Theo từng khế ước nhận nợ,Bổ sung vốn lưu động phục vụ sxkd,"Hàng tồn kho của công ty, Tiền gửi và tài sản khác",,,200000000000.0,,22000000000.0,8.0,,,
Ngân hàng TMCP Đầu tư và phát triển Việt Nam - CN Phú Quốc,Ngân hàng TMCP Đầu tư và phát triển Việt Nam - CN Phú Quốc,Ngân hàng TMCP Đầu tư và phát triển Việt Nam - CN Phú Quốc,01/2024/4426663/HĐTD ngày 11/11/2024,,,"7.009.300,00",179.094.624.300,8,Theo từng khế ước nhận nợ,Bổ sung vốn lưu động phục vụ sxkd,"Hàng tồn kho của công ty, Tiền gửi và tài sản khác",,,,7009300.0,179094624300.0,8.0,,,
Ngân hàng BPCE IOM - Chi nhánh Tp.Hồ Chí Minh,Ngân hàng BPCE IOM - Chi nhánh Tp.Hồ Chí Minh,Ngân hàng BPCE IOM - Chi nhánh Tp.Hồ Chí Minh,FCA000659-2024 ngày 02/01/2024 và PL sửa đổi bổ sung số FCA000659-2024/01 ngày 03/12/2024,3.500.000,81.200.000.000,,82.492.223.123,6,Theo từng khế ước nhận nợ,Bổ sung vốn lưu động phục vụ sxkd,Tiền gửi,,3500000.0,81200000000.0,,82492223123.0,6.0,,,
