row_label_raw,row_label_full,col_0,Mã số,Số liệu trước điều chỉnh,Các điều chỉnh,Số liệu sau điều chỉnh,numeric__Mã số,numeric__Số liệu trước điều chỉnh,numeric__Các điều chỉnh,numeric__Số liệu sau điều chỉnh
Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,,,,
Lợi nhuận trước thuế,Báo cáo lưu chuyển tiền tệ > Lợi nhuận trước thuế,Lợi nhuận trước thuế,01,202.832.070.674,1.547.902.018,204.379.972.692,1.0,202832070674.0,1547902018.0,204379972692.0
"Lãi, lỗ từ hoạt động đầu tư","Báo cáo lưu chuyển tiền tệ > Lãi, lỗ từ hoạt động đầu tư","Lãi, lỗ từ hoạt động đầu tư",05,(14.460.705.599),(532.182.144),(14.992.887.743),5.0,-14460705599.0,-532182144.0,-14992887743.0
"Tăng, giảm các khoản phải thu","Báo cáo lưu chuyển tiền tệ > Tăng, giảm các khoản phải thu","Tăng, giảm các khoản phải thu",09,1.429.265.902.246,(22.294.408.781),1.406.971.493.465,9.0,1429265902246.0,-22294408781.0,1406971493465.0
"Tăng, giảm hàng tồn kho","Báo cáo lưu chuyển tiền tệ > Tăng, giảm hàng tồn kho","Tăng, giảm hàng tồn kho",10,(215.745.726.702),14.260.755.531,201.484.971.171,10.0,-215745726702.0,14260755531.0,201484971171.0
Tăng giảm các khoản phải trả,Báo cáo lưu chuyển tiền tệ > Tăng giảm các khoản phải trả,Tăng giảm các khoản phải trả,11,172.647.603.325,7.017.933.376,179.665.536.701,11.0,172647603325.0,7017933376.0,179665536701.0
