row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,2.282.052.778,52.941.777.384,(55.223.830.162),-,2282052778.0,52941777384.0,-55223830162.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,5.812.927.544,40.122.656.882,(42.553.172.022),3.382.412.404,5812927544.0,40122656882.0,-42553172022.0,3382412404.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,88.557.425,1.890.275.250,(1.859.949.420),118.883.255,88557425.0,1890275250.0,-1859949420.0,118883255.0
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",-,463.362.509,(463.362.509),-,,463362509.0,-463362509.0,
Cộng,Cộng,Cộng,8.183.537.747,95.418.072.025,(100.100.314.113),3.501.295.659,8183537747.0,95418072025.0,-100100314113.0,3501295659.0
