row_label_raw,row_label_full,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,VI.1,1.074.113.017.510,825.084.153.995,1.0,,1074113017510.0,825084153995.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,VI.2,73.777.576.500,44.403.994.502,2.0,,73777576500.0,44403994502.0
3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,10,,1.000.335.441.010,780.680.159.493,10.0,,1000335441010.0,780680159493.0
4. Giá vốn hàng bán,4. Giá vốn hàng bán,4. Giá vốn hàng bán,11,VI.3,608.819.985.901,410.240.737.661,11.0,,608819985901.0,410240737661.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,,391.515.455.109,370.439.421.832,20.0,,391515455109.0,370439421832.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,VI.4,23.006.991.595,15.192.423.281,21.0,,23006991595.0,15192423281.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,VI.5,114.073.655.337,118.813.137.427,22.0,,114073655337.0,118813137427.0
Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,Trong đó: chi phí lãi vay,23,,68.638.002.970,73.422.955.361,23.0,,68638002970.0,73422955361.0
8. Chi phí bán hàng,8. Chi phí bán hàng,8. Chi phí bán hàng,25,VI.6,38.181.492.079,29.723.345.932,25.0,,38181492079.0,29723345932.0
9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,9. Chi phí quản lý doanh nghiệp,26,VI.7,25.250.284.273,37.396.027.822,26.0,,25250284273.0,37396027822.0
10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,10. Lợi nhuận thuần từ hoạt động kinh doanh,30,,237.017.015.015,199.699.333.932,30.0,,237017015015.0,199699333932.0
11. Thu nhập khác,11. Thu nhập khác,11. Thu nhập khác,31,VI.8,23.649.261.197,10.698.562.444,31.0,,23649261197.0,10698562444.0
12. Chi phí khác,12. Chi phí khác,12. Chi phí khác,32,VI.9,8.114.684.343,6.017.923.684,32.0,,8114684343.0,6017923684.0
13. Lợi nhuận khác,13. Lợi nhuận khác,13. Lợi nhuận khác,40,,15.534.576.854,4.680.638.760,40.0,,15534576854.0,4680638760.0
14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,14. Tổng lợi nhuận kế toán trước thuế,50,,252.551.591.869,204.379.972.692,50.0,,252551591869.0,204379972692.0
15. Chi phí thuế thu nhập doanh nghiệp hiện hành,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,51,V.16,39.296.147.438,31.165.041.173,51.0,,39296147438.0,31165041173.0
16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,52,,-,-,52.0,,,
17. Lợi nhuận sau thuế thu nhập doanh nghiệp,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,60,,213.255.444.431,173.214.931.519,60.0,,213255444431.0,173214931519.0
18. Lãi cơ bản trên cổ phiếu,18. Lãi cơ bản trên cổ phiếu,18. Lãi cơ bản trên cổ phiếu,70,VI.10,-,-,70.0,,,
19. Lãi suy giảm trên cổ phiếu,19. Lãi suy giảm trên cổ phiếu,19. Lãi suy giảm trên cổ phiếu,71,VI.10,-,-,71.0,,,
