row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,252.551.591.869,204.379.972.692,252551591869.0,204379972692.0
"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp:","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp:","Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp:",,,,
- Các khoản điều chỉnh tăng,"Các khoản điều chỉnh tăng, giảm lợi nhuận kế toán để xác định lợi nhuận chịu thuế thu nhập doanh nghiệp: > - Các khoản điều chỉnh tăng",- Các khoản điều chỉnh tăng,3.025.456.842,1.856.146.326,3025456842.0,1856146326.0
- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,- Các khoản điều chỉnh giảm,-,-,,
Thu nhập chịu thuế,- Các khoản điều chỉnh giảm > Thu nhập chịu thuế,Thu nhập chịu thuế,255.577.048.711,206.236.119.018,255577048711.0,206236119018.0
Thu nhập được miễn thuế,- Các khoản điều chỉnh giảm > Thu nhập được miễn thuế,Thu nhập được miễn thuế,(19.895.194.513),(13.509.497.403),-19895194513.0,-13509497403.0
Thu nhập tính thuế,- Các khoản điều chỉnh giảm > Thu nhập tính thuế,Thu nhập tính thuế,235.681.854.198,192.726.621.615,235681854198.0,192726621615.0
Trong đó,Trong đó,Trong đó,,,,
- Hoạt động kinh doanh thu phí,Trong đó > - Hoạt động kinh doanh thu phí,- Hoạt động kinh doanh thu phí,171.631.470.366,161.845.479.426,171631470366.0,161845479426.0
- Hoạt động kinh doanh khác,Trong đó > - Hoạt động kinh doanh khác,- Hoạt động kinh doanh khác,64.050.383.832,30.881.142.189,64050383832.0,30881142189.0
Thuế suất thuế thu nhập doanh nghiệp,Trong đó > Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,20%,20%,0.2,0.2
