row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả các bên liên quan,Phải trả các bên liên quan,Phải trả các bên liên quan,26.530.187.925,-,26530187925.0,
Công ty TNHH chăn nuôi công nghệ cao Sông Hinh - Phải trả lãi vay,Công ty TNHH chăn nuôi công nghệ cao Sông Hinh - Phải trả lãi vay,Công ty TNHH chăn nuôi công nghệ cao Sông Hinh - Phải trả lãi vay,1.910.120.548,-,1910120548.0,
Công ty Cổ phần Nông nghiệp BAF Bình Định - Phải trả lãi vay,Công ty Cổ phần Nông nghiệp BAF Bình Định - Phải trả lãi vay,Công ty Cổ phần Nông nghiệp BAF Bình Định - Phải trả lãi vay,1.252.832.877,-,1252832877.0,
Công ty TNHH Đầu Tư Trang Trại Xanh 2,Công ty TNHH Đầu Tư Trang Trại Xanh 2,Công ty TNHH Đầu Tư Trang Trại Xanh 2,2.460.000.000,-,2460000000.0,
Công ty TNHH SX TM DV Chăn Nuôi Minh Thành,Công ty TNHH SX TM DV Chăn Nuôi Minh Thành,Công ty TNHH SX TM DV Chăn Nuôi Minh Thành,20.786.234.500,-,20786234500.0,
Công ty Cổ phần Thức ăn Chăn nuôi BAF Tây Ninh,Công ty Cổ phần Thức ăn Chăn nuôi BAF Tây Ninh,Công ty Cổ phần Thức ăn Chăn nuôi BAF Tây Ninh,121.000.000,-,121000000.0,
Phải trả các đơn vị và cá nhân khác,Phải trả các đơn vị và cá nhân khác,Phải trả các đơn vị và cá nhân khác,33.468.372.510,12.439.107.922,33468372510.0,12439107922.0
Bảo hiểm xã hội,Bảo hiểm xã hội,Bảo hiểm xã hội,822.508.830,-,822508830.0,
Bảo hiểm y tế,Bảo hiểm y tế,Bảo hiểm y tế,-,-,,
Bảo hiểm thất nghiệp,Bảo hiểm y tế > Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,483.684.945,-,483684945.0,
Công ty Cổ phần CBOT Việt Nam,Bảo hiểm y tế > Công ty Cổ phần CBOT Việt Nam,Công ty Cổ phần CBOT Việt Nam,653.445.205,-,653445205.0,
"Phải trả tiền mua Vật tư, hàng hóa chưa Hóa đơn","Bảo hiểm y tế > Phải trả tiền mua Vật tư, hàng hóa chưa Hóa đơn","Phải trả tiền mua Vật tư, hàng hóa chưa Hóa đơn",23.369.290.733,-,23369290733.0,
Phải trả tiền Chế độ Bảo hiểm xã hội,Bảo hiểm y tế > Phải trả tiền Chế độ Bảo hiểm xã hội,Phải trả tiền Chế độ Bảo hiểm xã hội,31.360.000,-,31360000.0,
Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Nam An Khánh),Bảo hiểm y tế > Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Nam An Khánh),Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Nam An Khánh),4.600.000.000,-,4600000000.0,
"Tiền nhận từ các đơn vị ủy thác xuất, nhập khẩu","Tiền nhận từ các đơn vị ủy thác xuất, nhập khẩu","Tiền nhận từ các đơn vị ủy thác xuất, nhập khẩu",,-,,
Phải trả tiền mua cổ phần Ông Hoàng Văn Định (CSH Công ty Bảo Ngọc),"Tiền nhận từ các đơn vị ủy thác xuất, nhập khẩu > Phải trả tiền mua cổ phần Ông Hoàng Văn Định (CSH Công ty Bảo Ngọc)",Phải trả tiền mua cổ phần Ông Hoàng Văn Định (CSH Công ty Bảo Ngọc),3.000.000.000,3.000.000.000,3000000000.0,3000000000.0
Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Bắc An Khánh),"Tiền nhận từ các đơn vị ủy thác xuất, nhập khẩu > Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Bắc An Khánh)",Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Bắc An Khánh),-,4.200.000.000,,4200000000.0
Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Đông An Khánh),"Tiền nhận từ các đơn vị ủy thác xuất, nhập khẩu > Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Đông An Khánh)",Phải trả tiền mua cổ phần Ông Phạm Hùng Thắng (CSH Công ty Đông An Khánh),-,5.000.000.000,,5000000000.0
Các khoản phải trả ngắn hạn khác,"Tiền nhận từ các đơn vị ủy thác xuất, nhập khẩu > Các khoản phải trả ngắn hạn khác",Các khoản phải trả ngắn hạn khác,508.082.797,239.107.922,508082797.0,239107922.0
Cộng,"Tiền nhận từ các đơn vị ủy thác xuất, nhập khẩu > Cộng",Cộng,59.998.560.435,12.439.107.922,59998560435.0,12439107922.0
