row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Trả trước cho người bán khác,Trả trước cho người bán khác,Trả trước cho người bán khác,30.804.571.227,12.620.262.827,30804571227.0,12620262827.0
Công ty TNHH TMDV cơ khí ô tô Liên Tựu,Công ty TNHH TMDV cơ khí ô tô Liên Tựu,Công ty TNHH TMDV cơ khí ô tô Liên Tựu,-,2.295.811.000,,2295811000.0
"GENESUS, INC.","GENESUS, INC.","GENESUS, INC.",8.249.835.474,4.079.762.262,8249835474.0,4079762262.0
Công ty TNHH TV TKXD Thành Huy,Công ty TNHH TV TKXD Thành Huy,Công ty TNHH TV TKXD Thành Huy,214.793.915,1.722.322.520,214793915.0,1722322520.0
Công ty TNHH Kỹ Thuật XD Thành An,Công ty TNHH Kỹ Thuật XD Thành An,Công ty TNHH Kỹ Thuật XD Thành An,1.414.650.000,-,1414650000.0,
Công ty TNHH PIGTEK Việt Nam,Công ty TNHH PIGTEK Việt Nam,Công ty TNHH PIGTEK Việt Nam,1.861.500.686,-,1861500686.0,
Công ty TNHH DV TM Hoàng Trường,Công ty TNHH DV TM Hoàng Trường,Công ty TNHH DV TM Hoàng Trường,1.715.000.000,-,1715000000.0,
Công ty TNHH WILMAR MARKETING CLV,Công ty TNHH WILMAR MARKETING CLV,Công ty TNHH WILMAR MARKETING CLV,2.837.848.400,16.453.700,2837848400.0,16453700.0
Công ty TNHH TM DV Tân Hữu Qui,Công ty TNHH TM DV Tân Hữu Qui,Công ty TNHH TM DV Tân Hữu Qui,1.396.500.000,-,1396500000.0,
BANARSI DAS&SONS,BANARSI DAS&SONS,BANARSI DAS&SONS,1.264.859.728,-,1264859728.0,
NALINAKSHA AGRO PRODUCTSPVTLTD,NALINAKSHA AGRO PRODUCTSPVTLTD,NALINAKSHA AGRO PRODUCTSPVTLTD,2.117.645.179,-,2117645179.0,
ANHUI HUAHENG BIOTECHNOLOGY,ANHUI HUAHENG BIOTECHNOLOGY,ANHUI HUAHENG BIOTECHNOLOGY,1.155.207.600,-,1155207600.0,
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,8.576.730.245,4.505.913.345,8576730245.0,4505913345.0
Cộng,Cộng,Cộng,30.804.571.227,12.620.262.827,30804571227.0,12620262827.0
