row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Vay và nợ thuê tài chính ngắn hạnBên liên quan,Vay và nợ thuê tài chính ngắn hạnBên liên quan,Vay và nợ thuê tài chính ngắn hạnBên liên quan,161.007.061.000,161.007.061.000,32.700.000.000,32.700.000.000,161007061000.0,161007061000.0,32700000000.0,32700000000.0
Công ty TNHH Anh Vũ Phú Yên,Công ty TNHH Anh Vũ Phú Yên,Công ty TNHH Anh Vũ Phú Yên,-,-,32.700.000.000,32.700.000.000,,,32700000000.0,32700000000.0
Công ty TNHH chăn nuôi côngnghệ cao Sông Hinh (1),Công ty TNHH chăn nuôi côngnghệ cao Sông Hinh (1),Công ty TNHH chăn nuôi côngnghệ cao Sông Hinh (1),44.300.000.000,44.300.000.000,-,-,44300000000.0,44300000000.0,,
Công ty Cổ phần chăn nuôi côngnghệ cao Hải Đăng Tây Ninh (2),Công ty Cổ phần chăn nuôi côngnghệ cao Hải Đăng Tây Ninh (2),Công ty Cổ phần chăn nuôi côngnghệ cao Hải Đăng Tây Ninh (2),23.921.942.000,23.921.942.000,-,-,23921942000.0,23921942000.0,,
Công ty Cổ phần Thức ăn Chănnuôi BAF Tây Ninh (3),Công ty Cổ phần Thức ăn Chănnuôi BAF Tây Ninh (3),Công ty Cổ phần Thức ăn Chănnuôi BAF Tây Ninh (3),24.000.000.000,24.000.000.000,-,-,24000000000.0,24000000000.0,,
Công ty Cổ phần Nông nghiệpBAF Bình Định (4),Công ty Cổ phần Nông nghiệpBAF Bình Định (4),Công ty Cổ phần Nông nghiệpBAF Bình Định (4),68.785.119.000,68.785.119.000,-,-,68785119000.0,68785119000.0,,
Cộng,Cộng,Cộng,161.007.061.000,161.007.061.000,32.700.000.000,32.700.000.000,161007061000.0,161007061000.0,32700000000.0,32700000000.0
