row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Đầu tư vào công ty con,Đầu tư vào công ty con,Đầu tư vào công ty con,650.380.000.000,(15.939.371.642),130.000.000.000,(1.848.814.261),650380000000.0,-15939371642.0,130000000000.0,-1848814261.0
Công ty TNHH Anh Vũ Phú Yên (1),Công ty TNHH Anh Vũ Phú Yên (1),Công ty TNHH Anh Vũ Phú Yên (1),50.000.000.000,(2.018.873.662),50.000.000.000,(1.239.608),50000000000.0,-2018873662.0,50000000000.0,-1239608.0
Công ty TNHH Chăn nuôi Bảo Ngọc (2),Công ty TNHH Chăn nuôi Bảo Ngọc (2),Công ty TNHH Chăn nuôi Bảo Ngọc (2),20.000.000.000,(8.289.462.385),20.000.000.000,(1.163.959.696),20000000000.0,-8289462385.0,20000000000.0,-1163959696.0
Công ty TNHH SX TM DV Chăn Nuôi Minh Thành (3),Công ty TNHH SX TM DV Chăn Nuôi Minh Thành (3),Công ty TNHH SX TM DV Chăn Nuôi Minh Thành (3),49.000.000.000,-,20.000.000.000,(683.614.957),49000000000.0,,20000000000.0,-683614957.0
Công ty TNHH SX TM DV Bắc An Khánh (4),Công ty TNHH SX TM DV Bắc An Khánh (4),Công ty TNHH SX TM DV Bắc An Khánh (4),39.200.000.000,(684.202.636),20.000.000.000,-,39200000000.0,-684202636.0,20000000000.0,
Công ty TNHH SX TM DV Đông An Khánh (5),Công ty TNHH SX TM DV Đông An Khánh (5),Công ty TNHH SX TM DV Đông An Khánh (5),19.600.000.000,(352.357.226),20.000.000.000,-,19600000000.0,-352357226.0,20000000000.0,
Công ty TNHH Chăn nuôi Nam An Khánh (6),Công ty TNHH Chăn nuôi Nam An Khánh (6),Công ty TNHH Chăn nuôi Nam An Khánh (6),19.600.000.000,(378.208.635),-,-,19600000000.0,-378208635.0,,
Công ty TNHH Đầu tư Trang Trại Xanh 1 (7),Công ty TNHH Đầu tư Trang Trại Xanh 1 (7),Công ty TNHH Đầu tư Trang Trại Xanh 1 (7),39.200.000.000,(2.423.825.974),-,-,39200000000.0,-2423825974.0,,
Công ty TNHH Đầu tư Trang Trại Xanh 2 (8),Công ty TNHH Đầu tư Trang Trại Xanh 2 (8),Công ty TNHH Đầu tư Trang Trại Xanh 2 (8),19.600.000.000,(449.613.169),-,-,19600000000.0,-449613169.0,,
Công ty Cổ phần chăn nuôi công nghệ cao Hải Đăng Tây Ninh (9),Công ty Cổ phần chăn nuôi công nghệ cao Hải Đăng Tây Ninh (9),Công ty Cổ phần chăn nuôi công nghệ cao Hải Đăng Tây Ninh (9),119.280.000.000,(644.740.371),-,-,119280000000.0,-644740371.0,,
Công ty TNHH chăn nuôi công nghệ cao Sông Hinh (10),Công ty TNHH chăn nuôi công nghệ cao Sông Hinh (10),Công ty TNHH chăn nuôi công nghệ cao Sông Hinh (10),48.000.000.000,-,-,-,48000000000.0,,,
Công ty Cổ phần Thức ăn Chăn nuôi BAF Tây Ninh (11),Công ty Cổ phần Thức ăn Chăn nuôi BAF Tây Ninh (11),Công ty Cổ phần Thức ăn Chăn nuôi BAF Tây Ninh (11),148.500.000.000,(698.087.584),-,-,148500000000.0,-698087584.0,,
Công ty Cổ phần Nông nghiệp BAF Bình Định (12),Công ty Cổ phần Nông nghiệp BAF Bình Định (12),Công ty Cổ phần Nông nghiệp BAF Bình Định (12),78.400.000.000,-,-,-,78400000000.0,,,
"Đầu tư vào công ty liên doanh, liên kết","Đầu tư vào công ty liên doanh, liên kết","Đầu tư vào công ty liên doanh, liên kết",64.024.187.416,(880.258.064),34.624.187.416,-,64024187416.0,-880258064.0,34624187416.0,
Công ty Cổ phần Siba Food Việt Nam (13),Công ty Cổ phần Siba Food Việt Nam (13),Công ty Cổ phần Siba Food Việt Nam (13),29.400.000.000,(880.258.064),-,,29400000000.0,-880258064.0,,
MYANMAR BAF JOINT VENTURE COMPANY LIMITED (14),MYANMAR BAF JOINT VENTURE COMPANY LIMITED (14),MYANMAR BAF JOINT VENTURE COMPANY LIMITED (14),34.624.187.416,-,34.624.187.416,-,34624187416.0,,34624187416.0,
Cộng,Cộng,Cộng,714.404.187.416,(16.819.629.706),164.624.187.416,(1.848.814.261),714404187416.0,-16819629706.0,164624187416.0,-1848814261.0
