row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,,86.636.363,(63.045.454),23.590.909,,86636363.0,-63045454.0,23590909.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,11.632.695.526,66.115.605.996,(63.433.657.343),14.357.962.361,11632695526.0,66115605996.0,-63433657343.0,14357962361.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,1.257.327.597,(1.127.293.617),130.033.980,,1257327597.0,-1127293617.0,130033980.0
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,,389.831.260,(389.831.260),-,,389831260.0,-389831260.0,
Cộng,Cộng,Cộng,11.632.695.526,67.849.401.216,(65.013.827.674),14.511.587.250,11632695526.0,67849401216.0,-65013827674.0,14511587250.0
