row_label_raw,row_label_full,Nội dung,Số tiền,numeric__Số tiền
,,,VND,
- Số tiền Tổng Công ty góp tương ứng 30% vốn điều lệ,- Số tiền Tổng Công ty góp tương ứng 30% vốn điều lệ,- Số tiền Tổng Công ty góp tương ứng 30% vốn điều lệ,37.708.466.828,37708466828.0
- Số tiền Công ty Âu Lạc góp tương ứng 70% vốn điều lệ,- Số tiền Công ty Âu Lạc góp tương ứng 70% vốn điều lệ,- Số tiền Công ty Âu Lạc góp tương ứng 70% vốn điều lệ,87.986.422.597,87986422597.0
Cộng,Cộng,Cộng,125.694.889.425,125694889425.0
