row_label_raw,row_label_full,a) Thuế thu nhập hoãn lại phải trả,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
,,,VND,VND,,
Thuế suất thuế TNDN sử dụng để xác định giá trị thuế thu nhập hoãn lại phải trả,Thuế suất thuế TNDN sử dụng để xác định giá trị thuế thu nhập hoãn lại phải trả,Thuế suất thuế TNDN sử dụng để xác định giá trị thuế thu nhập hoãn lại phải trả,20%,20%,0.2,0.2
Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,Thuế thu nhập hoãn lại phải trả phát sinh từ các khoản chênh lệch tạm thời chịu thuế,227.834.355.978,215.182.524.724,227834355978.0,215182524724.0
Hoàn nhập thuế thu nhập hoãn lại phải trả đã được ghi nhận từ các năm trước,Hoàn nhập thuế thu nhập hoãn lại phải trả đã được ghi nhận từ các năm trước,Hoàn nhập thuế thu nhập hoãn lại phải trả đã được ghi nhận từ các năm trước,(5.763.573.350),,-5763573350.0,
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,222.070.782.628,215.182.524.724,222070782628.0,215182524724.0
