row_label_raw,row_label_full,col_0,Hạn mức,Thời hạn vay,Mục đích vay,Lãi suất,Hình thức đảm bảo,31/12/2022,31/12/2022_1,numeric__Hạn mức,numeric__Thời hạn vay,numeric__Mục đích vay,numeric__Lãi suất,numeric__Hình thức đảm bảo,numeric__31/12/2022,numeric__31/12/2022_1
,,,Hạn mức,Thời hạn vay,Mục đích vay,Lãi suất,Hình thức đảm bảo,LAK,VND,,,,,,,
"b) Thông tin chi tiết liên quan đến các khoản vay dài hạn đến hạn trả Ngân hàng TMCP Sài Gòn - Hà Nội - Chỉ nhánh Lào (4)- Hợp đồng tín dụng số 124/2013/HDTDDH-PN/SHB-DTVL ngày 20/11/2013, phụ lục hợp đồng tín dụng số 03-124/2019/PLHDTD ngày 14/07/2020","b) Thông tin chi tiết liên quan đến các khoản vay dài hạn đến hạn trả Ngân hàng TMCP Sài Gòn - Hà Nội - Chỉ nhánh Lào (4)- Hợp đồng tín dụng số 124/2013/HDTDDH-PN/SHB-DTVL ngày 20/11/2013, phụ lục hợp đồng tín dụng số 03-124/2019/PLHDTD ngày 14/07/2020","b) Thông tin chi tiết liên quan đến các khoản vay dài hạn đến hạn trả Ngân hàng TMCP Sài Gòn - Hà Nội - Chỉ nhánh Lào (4)- Hợp đồng tín dụng số 124/2013/HDTDDH-PN/SHB-DTVL ngày 20/11/2013, phụ lục hợp đồng tín dụng số 03-124/2019/PLHDTD ngày 14/07/2020","b) Thông tin chi tiết liên quan đến các khoản vay dài hạn đến hạn trả Ngân hàng TMCP Sài Gòn - Hà Nội - Chỉ nhánh Lào (4)- Hợp đồng tín dụng số 124/2013/HDTDDH-PN/SHB-DTVL ngày 20/11/2013, phụ lục hợp đồng tín dụng số 03-124/2019/PLHDTD ngày 14/07/2020","b) Thông tin chi tiết liên quan đến các khoản vay dài hạn đến hạn trả Ngân hàng TMCP Sài Gòn - Hà Nội - Chỉ nhánh Lào (4)- Hợp đồng tín dụng số 124/2013/HDTDDH-PN/SHB-DTVL ngày 20/11/2013, phụ lục hợp đồng tín dụng số 03-124/2019/PLHDTD ngày 14/07/2020","b) Thông tin chi tiết liên quan đến các khoản vay dài hạn đến hạn trả Ngân hàng TMCP Sài Gòn - Hà Nội - Chỉ nhánh Lào (4)- Hợp đồng tín dụng số 124/2013/HDTDDH-PN/SHB-DTVL ngày 20/11/2013, phụ lục hợp đồng tín dụng số 03-124/2019/PLHDTD ngày 14/07/2020","b) Thông tin chi tiết liên quan đến các khoản vay dài hạn đến hạn trả Ngân hàng TMCP Sài Gòn - Hà Nội - Chỉ nhánh Lào (4)- Hợp đồng tín dụng số 124/2013/HDTDDH-PN/SHB-DTVL ngày 20/11/2013, phụ lục hợp đồng tín dụng số 03-124/2019/PLHDTD ngày 14/07/2020","b) Thông tin chi tiết liên quan đến các khoản vay dài hạn đến hạn trả Ngân hàng TMCP Sài Gòn - Hà Nội - Chỉ nhánh Lào (4)- Hợp đồng tín dụng số 124/2013/HDTDDH-PN/SHB-DTVL ngày 20/11/2013, phụ lục hợp đồng tín dụng số 03-124/2019/PLHDTD ngày 14/07/2020",11.461.556.9065.616.476.298,16.376.272.5078.024.821.335,,,,,,1.1461556906561647e+20,1.637627250780248e+20
"- Hợp đồng tín dụng số 57/2019/HDTDDH-PN/SHB-DTVL ngày 29/09/2014, phụ lục hợp đồng tín dụng số 03-57/2014/PLHDTD ngày 14/07/2020","- Hợp đồng tín dụng số 57/2019/HDTDDH-PN/SHB-DTVL ngày 29/09/2014, phụ lục hợp đồng tín dụng số 03-57/2014/PLHDTD ngày 14/07/2020","- Hợp đồng tín dụng số 57/2019/HDTDDH-PN/SHB-DTVL ngày 29/09/2014, phụ lục hợp đồng tín dụng số 03-57/2014/PLHDTD ngày 14/07/2020","- Hợp đồng tín dụng số 57/2019/HDTDDH-PN/SHB-DTVL ngày 29/09/2014, phụ lục hợp đồng tín dụng số 03-57/2014/PLHDTD ngày 14/07/2020","- Hợp đồng tín dụng số 57/2019/HDTDDH-PN/SHB-DTVL ngày 29/09/2014, phụ lục hợp đồng tín dụng số 03-57/2014/PLHDTD ngày 14/07/2020","- Hợp đồng tín dụng số 57/2019/HDTDDH-PN/SHB-DTVL ngày 29/09/2014, phụ lục hợp đồng tín dụng số 03-57/2014/PLHDTD ngày 14/07/2020","- Hợp đồng tín dụng số 57/2019/HDTDDH-PN/SHB-DTVL ngày 29/09/2014, phụ lục hợp đồng tín dụng số 03-57/2014/PLHDTD ngày 14/07/2020","- Hợp đồng tín dụng số 57/2019/HDTDDH-PN/SHB-DTVL ngày 29/09/2014, phụ lục hợp đồng tín dụng số 03-57/2014/PLHDTD ngày 14/07/2020",2.630.162.461,3.757.976.124,,,,,,2630162461.0,3757976124.0
"- Hợp đồng tín dụng số 43/2014/HDTDDH-PN/SHB-DTVL ngày 10/06/2014, phụ lục hợp đồng tín dụng số 03-43/2019/PLHDTD ngày 06/07/2020","- Hợp đồng tín dụng số 43/2014/HDTDDH-PN/SHB-DTVL ngày 10/06/2014, phụ lục hợp đồng tín dụng số 03-43/2019/PLHDTD ngày 06/07/2020","- Hợp đồng tín dụng số 43/2014/HDTDDH-PN/SHB-DTVL ngày 10/06/2014, phụ lục hợp đồng tín dụng số 03-43/2019/PLHDTD ngày 06/07/2020","- Hợp đồng tín dụng số 43/2014/HDTDDH-PN/SHB-DTVL ngày 10/06/2014, phụ lục hợp đồng tín dụng số 03-43/2019/PLHDTD ngày 06/07/2020","- Hợp đồng tín dụng số 43/2014/HDTDDH-PN/SHB-DTVL ngày 10/06/2014, phụ lục hợp đồng tín dụng số 03-43/2019/PLHDTD ngày 06/07/2020","- Hợp đồng tín dụng số 43/2014/HDTDDH-PN/SHB-DTVL ngày 10/06/2014, phụ lục hợp đồng tín dụng số 03-43/2019/PLHDTD ngày 06/07/2020","- Hợp đồng tín dụng số 43/2014/HDTDDH-PN/SHB-DTVL ngày 10/06/2014, phụ lục hợp đồng tín dụng số 03-43/2019/PLHDTD ngày 06/07/2020","- Hợp đồng tín dụng số 43/2014/HDTDDH-PN/SHB-DTVL ngày 10/06/2014, phụ lục hợp đồng tín dụng số 03-43/2019/PLHDTD ngày 06/07/2020",2.944.171.826,4.206.632.705,,,,,,2944171826.0,4206632705.0
- Hợp đồng tín dụng số 104/2019/HDTDTH-PN/SHB.Lao-410100 ngày 11/11/2019,- Hợp đồng tín dụng số 104/2019/HDTDTH-PN/SHB.Lao-410100 ngày 11/11/2019,- Hợp đồng tín dụng số 104/2019/HDTDTH-PN/SHB.Lao-410100 ngày 11/11/2019,- Hợp đồng tín dụng số 104/2019/HDTDTH-PN/SHB.Lao-410100 ngày 11/11/2019,- Hợp đồng tín dụng số 104/2019/HDTDTH-PN/SHB.Lao-410100 ngày 11/11/2019,- Hợp đồng tín dụng số 104/2019/HDTDTH-PN/SHB.Lao-410100 ngày 11/11/2019,- Hợp đồng tín dụng số 104/2019/HDTDTH-PN/SHB.Lao-410100 ngày 11/11/2019,- Hợp đồng tín dụng số 104/2019/HDTDTH-PN/SHB.Lao-410100 ngày 11/11/2019,270.746.321,386.842.343,,,,,,270746321.0,386842343.0
,,,,,,,,,16.376.272.507,,,,,,,16376272507.0
