row_label_raw,row_label_full,Hợp đồng cho vay,Loại tiền,Mục đích vay,Lãi suất năm,Thời hạn vay,Hình thức đảm bảo,31/12/2022,01/01/2022,numeric__Loại tiền,numeric__Mục đích vay,numeric__Lãi suất năm,numeric__Thời hạn vay,numeric__Hình thức đảm bảo,numeric__31/12/2022,numeric__01/01/2022
,,,,,,,,VND,VND,,,,,,,
- Hợp đồng vay vốn số 01/2021/HDVV ngày 01/11/2021,- Hợp đồng vay vốn số 01/2021/HDVV ngày 01/11/2021,- Hợp đồng vay vốn số 01/2021/HDVV ngày 01/11/2021,VND,Bổ sung vốn lưu động,"9,25%/năm",12 tháng,Tín chấp,68.000.000.000,73.000.000.000,,,,,,68000000000.0,73000000000.0
- Hợp đồng vay vốn ngày 08/01/2016 và phụ lực hợp đồng ngày 31/12/2019,- Hợp đồng vay vốn ngày 08/01/2016 và phụ lực hợp đồng ngày 31/12/2019,- Hợp đồng vay vốn ngày 08/01/2016 và phụ lực hợp đồng ngày 31/12/2019,VND,Bổ sung vốn lưu động,8%/năm,36 tháng kể từ ngày 01/01/2020,Tín chấp,25.847.102.061,25.847.102.061,,,,,,25847102061.0,25847102061.0
- Hợp đồng vay vốn số 2017/HDVV ngày 30/11/2017 và phụ lực hợp đồng ngày 31/12/2019,- Hợp đồng vay vốn số 2017/HDVV ngày 30/11/2017 và phụ lực hợp đồng ngày 31/12/2019,- Hợp đồng vay vốn số 2017/HDVV ngày 30/11/2017 và phụ lực hợp đồng ngày 31/12/2019,VND,Bổ sung vốn lưu động,8%/năm,36 tháng kể từ ngày 01/01/2020,Tín chấp,81.500.000.000,81.500.000.000,,,,,,81500000000.0,81500000000.0
