row_label_raw,row_label_full,col_0,Nam 2022,Nam 2023,numeric__Nam 2022,numeric__Nam 2023
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu, đồ dùng","Chi phí nguyên liệu, vật liệu, đồ dùng","Chi phí nguyên liệu, vật liệu, đồ dùng",254.544.751.390,264.899.214.764,254544751390.0,264899214764.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,238.906.701.669,189.516.074.140,238906701669.0,189516074140.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,110.129.893.378,124.502.650.538,110129893378.0,124502650538.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,127.829.444.479,103.367.767.013,127829444479.0,103367767013.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,58.125.311.710,53.013.945.682,58125311710.0,53013945682.0
Giá vốn cho thuê đất khu công nghiệp,Giá vốn cho thuê đất khu công nghiệp,Giá vốn cho thuê đất khu công nghiệp,77.962.942.600,153.176.959.646,77962942600.0,153176959646.0
,,,867.499.045.226,888.476.611.783,867499045226.0,888476611783.0
