row_label_raw,row_label_full,Lãi tiền vay
Lỗ chênh lệch tỷ giá phát sinh trong kỳ,Lỗ chênh lệch tỷ giá phát sinh trong kỳ,Lỗ chênh lệch tỷ giá phát sinh trong kỳ
Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ
