row_label_raw,row_label_full,col_0,Mã chứng khoán,Địa chỉ,31/12/2022 > Tỷ lệ lợi ích,31/12/2022 > Tỷ lệ quyền biểu quyết,31/12/2022 > Giá trị ghi số theo phương pháp Vốn chủ sở hữu,01/01/2022 > Tỷ lệ lợi ích,01/01/2022 > Tỷ lệ quyền biểu quyết,01/01/2022 > Giá trị ghi số theo phương pháp Vốn chủ sở hữu,numeric__Mã chứng khoán,numeric__Địa chỉ,numeric__31/12/2022 > Tỷ lệ lợi ích,numeric__31/12/2022 > Tỷ lệ quyền biểu quyết,numeric__31/12/2022 > Giá trị ghi số theo phương pháp Vốn chủ sở hữu,numeric__01/01/2022 > Tỷ lệ lợi ích,numeric__01/01/2022 > Tỷ lệ quyền biểu quyết,numeric__01/01/2022 > Giá trị ghi số theo phương pháp Vốn chủ sở hữu
,,,Mã chứng khoán,Địa chỉ,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,VND,VND,VND,VND,,,,,,,,
- Công ty Cổ phần Phát triển Phú Mỹ,- Công ty Cổ phần Phát triển Phú Mỹ,- Công ty Cổ phần Phát triển Phú Mỹ,,Tỉnh Bình Dương,"35,00%","35,00%",61.481.570.081,"35,00%","35,00%",73.091.201.985,,,0.35,0.35,61481570081.0,0.35,0.35,73091201985.0
- Công ty TNHH FrieslandCampina Việt Nam,- Công ty TNHH FrieslandCampina Việt Nam,- Công ty TNHH FrieslandCampina Việt Nam,,Tỉnh Bình Dương,"30,00%","30,00%",149.021.108.586,"30,00%","30,00%",253.474.863.275,,,0.3,0.3,149021108586.0,0.3,0.3,253474863275.0
- Công ty Cổ phần Bệnh viện Đa khoa Quốc tế Hạnh Phúc,- Công ty Cổ phần Bệnh viện Đa khoa Quốc tế Hạnh Phúc,- Công ty Cổ phần Bệnh viện Đa khoa Quốc tế Hạnh Phúc,,Tỉnh Bình Dương,"27,52%","24,00%",144.471.536.245,"27,52%","24,00%",123.112.836.000,,,0.2752,0.24,144471536245.0,0.2752,0.24,123112836000.0
- Công ty Cổ phần Hưng Vương,- Công ty Cổ phần Hưng Vương,- Công ty Cổ phần Hưng Vương,,Tỉnh Bình Dương,"30,90%","30,90%",7.804.525.108,"30,90%","30,90%",4.056.843.759,,,0.309,0.309,7804525108.0,0.309,0.309,4056843759.0
- Công ty TNHH YCH-PROTRADE,- Công ty TNHH YCH-PROTRADE,- Công ty TNHH YCH-PROTRADE,,Tỉnh Bình Dương,"30,00%","30,00%",80.166.963.831,"30,00%","30,00%",58.357.236.229,,,0.3,0.3,80166963831.0,0.3,0.3,58357236229.0
- Công ty Cổ phần Đầu tư và Phát triển Tân Thành,- Công ty Cổ phần Đầu tư và Phát triển Tân Thành,- Công ty Cổ phần Đầu tư và Phát triển Tân Thành,,Tỉnh Bình Dương,"41,74%","30,00%",108.904.778.259,"41,74%","30,00%",122.329.223.627,,,0.4174,0.3,108904778259.0,0.4174,0.3,122329223627.0
- Công ty Cổ phần May mặc Bình Dương,- Công ty Cổ phần May mặc Bình Dương,- Công ty Cổ phần May mặc Bình Dương,BDG,Tỉnh Bình Dương,"47,71%","47,71%",251.576.130.502,"48,89%","48,89%",158.436.956.763,,,0.4771,0.4771,251576130502.0,0.4889,0.4889,158436956763.0
,,,,,,,803.426.612.612,,,792.859.161.638,,,,,803426612612.0,,,792859161638.0
