row_label_raw,row_label_full,col_0,Hạn mức,Thời hạn vay,Mục đích vay,Lãi suất,Hình thức đảm bảo,31/12/2022,31/12/2022_1,numeric__Hạn mức,numeric__Thời hạn vay,numeric__Mục đích vay,numeric__Lãi suất,numeric__Hình thức đảm bảo,numeric__31/12/2022,numeric__31/12/2022_1
,,,Hạn mức,Thời hạn vay,Mục đích vay,Lãi suất,Hình thức đảm bảo,LAK,VND,,,,,,,
"c) Thông tin chi tiết liên quan đến các khoản vay dài hạn:Ngân hàng TMCP Sài Gòn - Hà Nội - Chi nhánh Lào (4)- Hợp đồng tín dụng số 124/2013/HDTDDH-PN/SHB-DTVL ngày 20/11/2013, phụ lục hợp đồng tín dụng số 03-124/2019/PLHDTD ngày 14/07/2020","c) Thông tin chi tiết liên quan đến các khoản vay dài hạn:Ngân hàng TMCP Sài Gòn - Hà Nội - Chi nhánh Lào (4)- Hợp đồng tín dụng số 124/2013/HDTDDH-PN/SHB-DTVL ngày 20/11/2013, phụ lục hợp đồng tín dụng số 03-124/2019/PLHDTD ngày 14/07/2020","c) Thông tin chi tiết liên quan đến các khoản vay dài hạn:Ngân hàng TMCP Sài Gòn - Hà Nội - Chi nhánh Lào (4)- Hợp đồng tín dụng số 124/2013/HDTDDH-PN/SHB-DTVL ngày 20/11/2013, phụ lục hợp đồng tín dụng số 03-124/2019/PLHDTD ngày 14/07/2020",5.200.000 USD hoặc LAK tương đương,122 tháng,"Đầu tư xây dựng nhà máy chế biến mũ cao su Dầu tiếng - Việt Lào và các công trình phụ trợ tại huyện Bachieng, tỉnh Champasak",Theo từng giấy nhận nợ,Giấy chứng nhận quyền sử dụng đất của Công ty tại tỉnh Champasak.,42.061.012.36517.130.292.820,60.096.774.46624.475.762.381,,,,,,4.20610123651713e+21,6.009677446624476e+21
"- Hợp đồng tín dụng số 57/2019/HDTDDH-PN/SHB-DTVL ngày 29/09/2014, phụ lục hợp đồng tín dụng số 03-57/2014/PLHDTD ngày 14/07/2020","- Hợp đồng tín dụng số 57/2019/HDTDDH-PN/SHB-DTVL ngày 29/09/2014, phụ lục hợp đồng tín dụng số 03-57/2014/PLHDTD ngày 14/07/2020","- Hợp đồng tín dụng số 57/2019/HDTDDH-PN/SHB-DTVL ngày 29/09/2014, phụ lục hợp đồng tín dụng số 03-57/2014/PLHDTD ngày 14/07/2020",4.125.000 USD,76 tháng,Tải tài trợ toàn bộ dư nợ trung dài hạn tại Ngân hàng ANZ Champasak,Theo từng giấy nhận nợ,Giấy chứng nhận quyền sử dụng đất của Công ty tại tỉnh Champasak.,11.401.570.686,16.290.564.196,,,,,,11401570686.0,16290564196.0
"- Hợp đồng tín dụng số 43/2014/HDTDDH-PN/SHB-DTVL ngày 10/06/2014, phụ lục hợp đồng tín dụng số 03-43/2019/PLHDTD ngày 06/07/2020","- Hợp đồng tín dụng số 43/2014/HDTDDH-PN/SHB-DTVL ngày 10/06/2014, phụ lục hợp đồng tín dụng số 03-43/2019/PLHDTD ngày 06/07/2020","- Hợp đồng tín dụng số 43/2014/HDTDDH-PN/SHB-DTVL ngày 10/06/2014, phụ lục hợp đồng tín dụng số 03-43/2019/PLHDTD ngày 06/07/2020",4.800.000 USD,84 tháng,Vay vốn đề thực hiện việc châm sóc kiến thiết cơ bản vườn cây cao su tại tỉnh Champasak,Theo từng giấy nhận nợ,Giấy chứng nhận quyền sử dụng đất của Công ty tại tỉnh Champasak.,11.776.685.655,16.826.528.464,,,,,,11776685655.0,16826528464.0
