row_label_raw,row_label_full,col_0,col_1,31/12/2022,01/01/2022,numeric__col_1,numeric__31/12/2022,numeric__01/01/2022
,,,,VND,VND,,,
-,-,-,Quyền sử dụng đất và các chỉ phí liên quan,152.747.623.229,180.148.648.534,,152747623229.0,180148648534.0
-,-,-,Chi phí xây dựng,137.587.670.612,136.625.970.896,,137587670612.0,136625970896.0
-,-,-,Chi phí thiết kế và phát triển kết cấu hạ tầng,54.580.931.204,61.167.232.925,,54580931204.0,61167232925.0
-,-,-,Chi phí lãi vay vốn hóa,6.815.005.236,7.637.374.509,,6815005236.0,7637374509.0
-,-,-,Chi phí quản lý dự án,3.882.215.540,3.613.124.375,,3882215540.0,3613124375.0
,,,,355.613.445.821,389.192.351.239,,355613445821.0,389192351239.0
