row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2022 > VND,01/01/2022 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2022 > VND,numeric__01/01/2022 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,2.678.258.807.029,2.195.696.165.126,,,2678258807029.0,2195696165126.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,311.401.475.694,286.085.953.704,,3.0,311401475694.0,286085953704.0
111,111,111,I. Tiền,,201.401.475.694,119.335.953.704,,,201401475694.0,119335953704.0
112,112,112,2. Các khoản tương đương tiền,,110.000.000.000,166.750.000.000,,,110000000000.0,166750000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,04,644.800.000.000,395.900.000.000,,4.0,644800000000.0,395900000000.0
123,123,123,I. Đầu tư nằm giữ đến ngày đáo hạn,,644.800.000.000,395.900.000.000,,,644800000000.0,395900000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,773.937.380.755,556.021.368.988,,,773937380755.0,556021368988.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,248.859.006.546,232.802.933.997,,5.0,248859006546.0,232802933997.0
132,132,132,2. Trả trước cho người bán ngắn hạn,06,5.169.191.438,10.323.047.924,,6.0,5169191438.0,10323047924.0
135,135,135,3. Phải thu về cho vay ngắn hạn,07,176.218.953.457,74.909.987.317,,7.0,176218953457.0,74909987317.0
136,136,136,4. Phải thu ngắn hạn khác,08,354.132.171.730,243.455.758.363,,8.0,354132171730.0,243455758363.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(10.441.942.416),(5.470.358.613),,,-10441942416.0,-5470358613.0
140,140,140,IV. Hàng tồn kho,10,564.321.174.199,652.883.801.380,,10.0,564321174199.0,652883801380.0
141,141,141,1. Hàng tồn kho,,602.548.862.947,666.888.471.107,,,602548862947.0,666888471107.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(38.227.688.748),(14.004.669.727),,,-38227688748.0,-14004669727.0
150,150,150,V. Tài sản ngắn hạn khác,,383.798.776.381,304.805.041.054,,,383798776381.0,304805041054.0
151,151,151,1. Chi phí trả trước ngắn hạn,15,2.148.490.937,3.480.195.028,,15.0,2148490937.0,3480195028.0
152,152,152,2. Thuế GTGT được khấu trừ,,15.243.259.230,12.069.316.180,,,15243259230.0,12069316180.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,20,366.407.026.214,289.255.529.846,,20.0,366407026214.0,289255529846.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.059.170.640.933,3.749.611.671.110,,,3059170640933.0,3749611671110.0
210,210,210,I. Các khoản phải thu dài hạn,,81.487.749.652,423.326.998.008,,,81487749652.0,423326998008.0
211,211,211,1. Phải thu dài hạn của khách hàng,05,60.000.000.000,264.512.681.143,,5.0,60000000000.0,264512681143.0
212,212,212,2. Trả trước cho người bán dài hạn,06,11.453.700.000,11.453.700.000,,6.0,11453700000.0,11453700000.0
215,215,215,3. Phải thu về cho vay dài hạn,07,9.896.049.652,117.243.151.713,,7.0,9896049652.0,117243151713.0
216,216,216,4. Phải thu dài hạn khác,08,138.000.000,30.117.465.152,,8.0,138000000.0,30117465152.0
220,220,220,II. Tài sản cố định,,1.713.241.309.744,2.005.936.923.705,,,1713241309744.0,2005936923705.0
221,221,221,1. Tài sản cố định hữu hình,12,1.127.829.096.501,1.394.473.775.091,,12.0,1127829096501.0,1394473775091.0
222,222,222,- Nguyên giá,,1.982.357.032.278,2.223.999.574.985,,,1982357032278.0,2223999574985.0
223,223,223,- Giá trị hao mòn lũy kế,,(854.527.935.777),(829.525.799.894),,,-854527935777.0,-829525799894.0
227,227,227,2. Tài sản cố định vô hình,13,585.412.213.243,611.463.148.614,,13.0,585412213243.0,611463148614.0
228,228,228,- Nguyên giá,,718.459.506.874,717.818.980.267,,,718459506874.0,717818980267.0
229,229,229,- Giá trị hao mòn lũy kế,,(133.047.293.631),(106.355.831.653),,,-133047293631.0,-106355831653.0
230,230,230,III. Bất động sản đầu tư,14,192.609.983.657,194.611.595.656,,14.0,192609983657.0,194611595656.0
231,231,231,- Nguyên giá,,200.749.120.583,199.619.160.583,,,200749120583.0,199619160583.0
232,232,232,- Giá trị hao mòn lũy kế,,(8.139.136.926),(5.007.564.927),,,-8139136926.0,-5007564927.0
240,240,240,IV. Tài sản dở dang dài hạn,11,128.627.143.695,169.583.338.399,,11.0,128627143695.0,169583338399.0
241,241,241,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",,-,34.862.447.517,,,,34862447517.0
242,242,242,2. Chi phí xây dựng cơ bản dở dang,,128.627.143.695,134.720.890.882,,,128627143695.0,134720890882.0
250,250,250,V. Đầu tư tài chính dài hạn,04,805.328.345.412,794.760.894.438,,4.0,805328345412.0,794760894438.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,803.426.612.612,792.859.161.638,,,803426612612.0,792859161638.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,1.901.732.800,1.901.732.800,,,1901732800.0,1901732800.0
260,260,260,VI. Tài sản dài hạn khác,,137.876.108.773,161.391.920.904,,,137876108773.0,161391920904.0
261,261,261,1. Chi phí trả trước dài hạn,15,137.876.108.773,161.391.920.904,,15.0,137876108773.0,161391920904.0
270,270,270,TỔNG CỘNG TÀI SẢN,,5.737.429.447.962,5.945.307.836.236,,,5737429447962.0,5945307836236.0
