row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2016,01/01/2016,numeric__Mối quan hệ,numeric__31/12/2016,numeric__01/01/2016
,,,Mối quan hệ,VND,VND,,,
Phải thu Quỹ khen thưởng - phúc lợi tập trung,Phải thu Quỹ khen thưởng - phúc lợi tập trung,Phải thu Quỹ khen thưởng - phúc lợi tập trung,Phải thu Quỹ khen thưởng - phúc lợi tập trung,Phải thu Quỹ khen thưởng - phúc lợi tập trung,Phải thu Quỹ khen thưởng - phúc lợi tập trung,,,
- Công ty TNHH MTV - TCT Cao Su Đồng Nai,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV - TCT Cao Su Đồng Nai,- Công ty TNHH MTV - TCT Cao Su Đồng Nai,Công ty con,-,5.818.143.719,,,5818143719.0
- Công ty TNHH MTV Cao su Dầu Tiếng,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,5.817.238.041,8.144.888.541,,5817238041.0,8144888541.0
- Công ty TNHH MTV Cao su Quảng Trị,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,Công ty con,1.470.095.599,1.007.843.885,,1470095599.0,1007843885.0
- Công ty TNHH MTV Cao su Thanh Hóa,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,405.963.308,405.963.308,,405963308.0,405963308.0
- Công ty TNHH MTV Cao su Bình Long,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,4.500.963.569,801.758.677,,4500963569.0,801758677.0
- Công ty TNHH MTV Cao su Bình Thuận,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,1.027.893.138,1.045.734.998,,1027893138.0,1045734998.0
- Công ty TNHH MTV Cao su Bà Rịa,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Bà Rịa,- Công ty TNHH MTV Cao su Bà Rịa,Công ty con,-,518.493.273,,,518493273.0
- Công ty TNHH MTV Cao su Phú Riềng,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,4.549.387.116,5.318.341.301,,4549387116.0,5318341301.0
- Công ty TNHH MTV Cao su Tân Biên,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Tân Biên,- Công ty TNHH MTV Cao su Tân Biên,Công ty con,-,1.906.960.619,,,1906960619.0
- Công ty TNHH MTV Cao su Lộc Ninh,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,1.783.580.408,2.857.275.426,,1783580408.0,2857275426.0
- Công ty TNHH MTV Cao su Krông Buk,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,75.346.157,85.897.878,,75346157.0,85897878.0
- Công ty TNHH MTV Cao su Ea H'Leo,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,Công ty con,237.558.167,-,,237558167.0,
- Công ty TNHH MTV Cao su Chư Pãh,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,1.447.224.550,286.992.514,,1447224550.0,286992514.0
- Công ty TNHH MTV Cao su Chư Prông,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,718.025.230,542.041.383,,718025230.0,542041383.0
- Công ty TNHH MTV Cao Su Chư Sê,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao Su Chư Sê,- Công ty TNHH MTV Cao Su Chư Sê,Công ty con,500.635.468,592.025.193,,500635468.0,592025193.0
- Công ty TNHH MTV Cao su KonTum,Phải thu Quỹ khen thưởng - phúc lợi tập trung > - Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su KonTum,Công ty con,1.643.348.000,1.593.103.659,,1643348000.0,1593103659.0
Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung,,,
- Công ty TNHH MTV Cao su Dầu Tiếng,Phải thu Quỹ nghiên cứu Khoa học & Đào tạo tập trung > - Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,13.135.537.784,10.124.346.604,,13135537784.0,10124346604.0
