row_label_raw,row_label_full,col_0,31/12/2016,01/01/2016,numeric__31/12/2016,numeric__01/01/2016
,,,VND,VND,,
Nợ khó đòi đã xử lý (*),Nợ khó đòi đã xử lý (*),Nợ khó đòi đã xử lý (*),Nợ khó đòi đã xử lý (*),Nợ khó đòi đã xử lý (*),,
- Vũ Ngọc Thạch - Nguyễn Thị Quỳnh Anh,Nợ khó đòi đã xử lý (*) > - Vũ Ngọc Thạch - Nguyễn Thị Quỳnh Anh,- Vũ Ngọc Thạch - Nguyễn Thị Quỳnh Anh,1.735.867.500,,1735867500.0,
- Nguyễn Ngọc Hiếu - Ngô Thị Mỹ Dung,Nợ khó đòi đã xử lý (*) > - Nguyễn Ngọc Hiếu - Ngô Thị Mỹ Dung,- Nguyễn Ngọc Hiếu - Ngô Thị Mỹ Dung,13.276.687,,13276687.0,
- Công ty TNHH Xuất nhập khẩu XD TM Vật tư Hoàng Anh,Nợ khó đòi đã xử lý (*) > - Công ty TNHH Xuất nhập khẩu XD TM Vật tư Hoàng Anh,- Công ty TNHH Xuất nhập khẩu XD TM Vật tư Hoàng Anh,143.740.028,,143740028.0,
- Nguyễn Văn Lộc - Trương Ngọc Lan,Nợ khó đòi đã xử lý (*) > - Nguyễn Văn Lộc - Trương Ngọc Lan,- Nguyễn Văn Lộc - Trương Ngọc Lan,220.378.300,,220378300.0,
- DNTN Hồng Cường,Nợ khó đòi đã xử lý (*) > - DNTN Hồng Cường,- DNTN Hồng Cường,280.890.048,,280890048.0,
- Phạm Văn Tứ - Bùi Thị Bạch Tuyết,Nợ khó đòi đã xử lý (*) > - Phạm Văn Tứ - Bùi Thị Bạch Tuyết,- Phạm Văn Tứ - Bùi Thị Bạch Tuyết,301.314.683,,301314683.0,
- Hoàng Thị Thanh Trang,Nợ khó đòi đã xử lý (*) > - Hoàng Thị Thanh Trang,- Hoàng Thị Thanh Trang,17.059.100,,17059100.0,
- Nguyễn Thanh Thủy - Cao Văn Tân,Nợ khó đòi đã xử lý (*) > - Nguyễn Thanh Thủy - Cao Văn Tân,- Nguyễn Thanh Thủy - Cao Văn Tân,179.273.912,,179273912.0,
- Trần Mộng Hùng - Trần Thị Mai Sương,Nợ khó đòi đã xử lý (*) > - Trần Mộng Hùng - Trần Thị Mai Sương,- Trần Mộng Hùng - Trần Thị Mai Sương,43.758.691,,43758691.0,
- Đảo Thị Kim Thủy,Nợ khó đòi đã xử lý (*) > - Đảo Thị Kim Thủy,- Đảo Thị Kim Thủy,83.544.179,,83544179.0,
- Lưu Thanh Quang,Nợ khó đòi đã xử lý (*) > - Lưu Thanh Quang,- Lưu Thanh Quang,444.964.048,,444964048.0,
,,,3.464.067.176,-,3464067176.0,
