row_label_raw,row_label_full,col_0,col_1,31/12/2016,01/01/2016,numeric__col_1,numeric__31/12/2016,numeric__01/01/2016
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),Khoản phải trả phát sinh tại Văn phòng Tập đoàn,38.872.124.218,371.869.278.918,,38872124218.0,371869278918.0
a),a) > a),a),- Kinh phí công đoàn,206.411.637,1.982.322.712,,206411637.0,1982322712.0
a),a) > a),a),- Bảo hiểm xã hội,123.032.030,-,,123032030.0,
a),a) > a),a),- Bảo hiểm y tế,-,5.126.022,,,5126022.0
a),a) > a),a),- Khách hàng trả trước tiền mua mù cao su ủy thác,-,21.007.602.158,,,21007602158.0
a),a) > a),a),- Phải trả về phí quản lý tập trung,3.197.909.111,7.368.893.447,,3197909111.0,7368893447.0
a),a) > a),a),- Phải trả về lợi nhuận tập trung,18.124.407.968,80.114.421.324,,18124407968.0,80114421324.0
a),a) > a),a),"- Phải trả về Quỹ khen thưởng, phúc lợi tập trung",2.314.881.705,-,,2314881705.0,
a),a) > a),a),- Phải trả về Quỹ Nghiên cứu khoa học tập trung,2.326.540.141,-,,2326540141.0,
a),a) > a),a),- Phải trả Công ty TNHH MTV Cao Su Chư Sê tiền chuyển nhượng vốn BOT Đồng Tháp,-,7.018.233.771,,,7018233771.0
a),a) > a),a),- Phải trả CBCNV về cổ tức Công ty CP VRG - Đắk Nông,117.337.849,-,,117337849.0,
a),a) > a),a),- Phải trả về cổ phần hóa tại đơn vị thành viên,9.402.966.371,-,,9402966371.0,
a),a) > a),a),- Phải trả Công ty CP Cao su Yên Bái tiền hỗ trợ cho lao động là dân tộc thiểu số,1.482.961.220,-,,1482961220.0,
a),a) > a),a),- Nhận góp vốn hợp tác kinh doanh dự án 381 Bến Chương Dương,-,214.391.564.767,,,214391564767.0
a),a) > a),a),- Phải trả tiền xuất khẩu ủy thác mù cao su,1.513.293.853,39.811.519.267,,1513293853.0,39811519267.0
a),a) > a),a),- Phải trả khác,62.382.333,169.595.450,,62382333.0,169595450.0
a),a) > a),a),Khoản phải trả phát sinh tại Công ty Tài chính Cao su,176.529.517.734,356.968.467.388,,176529517734.0,356968467388.0
a),a) > a),a),- Phải trả tiền gốc vay,72.000.000.000,212.666.666.667,,72000000000.0,212666666667.0
a),a) > a),a),+ Qũy bảo hiểm xuất khẩu cao su,72.000.000.000,121.000.000.000,,72000000000.0,121000000000.0
a),a) > a),a),+ Công ty Tài chính Cổ phần Điện Lục,-,91.666.666.667,,,91666666667.0
a),a) > a),a),- Phải trả tiền gốc vay,104.443.673.662,143.880.593.234,,104443673662.0,143880593234.0
a),a) > a),a),+ Qũy bảo hiểm xuất khẩu cao su,1.073.333.334,1.883.888.889,,1073333334.0,1883888889.0
a),a) > a),a),+ Ngân hàng TMCP Sài gòn Hà Nội - CN Tp.HCM,45.370.983.333,45.370.983.333,,45370983333.0,45370983333.0
a),a) > a),a),+ Công ty Tài chính Cổ phần Điện Lục,57.999.356.995,96.625.721.012,,57999356995.0,96625721012.0
a),a) > a),a),- Phải trả khác,85.844.072,421.207.487,,85844072.0,421207487.0
,,,,215.401.641.952,728.837.746.306,,215401641952.0,728837746306.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),"Nhận ký quỹ, ký cược đài hạn",3.642.596.517,52.590.000,,3642596517.0,52590000.0
b),b) > b),b),Nhận ủy thác đầu tư góp vốn vào Công ty CP VRG - Đắk Nông,11.433.721.000,16.496.571.000,,11433721000.0,16496571000.0
,,,,15.076.317.517,16.549.161.000,,15076317517.0,16549161000.0
