row_label_raw,row_label_full,col_0,Năm 2016,Năm 2015,numeric__Năm 2016,numeric__Năm 2015
,,,VND,VND,,
"Chi phí vật liệu, công cụ đồ dùng","Chi phí vật liệu, công cụ đồ dùng","Chi phí vật liệu, công cụ đồ dùng",6.998.201.545,5.212.271.260,6998201545.0,5212271260.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,66.570.613.958,55.238.507.939,66570613958.0,55238507939.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,28.048.699.387,13.119.598.764,28048699387.0,13119598764.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",4.948.238.776,1.842.523.348,4948238776.0,1842523348.0
Trích Quỹ phát triển khoa học và Công nghệ,Trích Quỹ phát triển khoa học và Công nghệ,Trích Quỹ phát triển khoa học và Công nghệ,1.364.533.823,-,1364533823.0,
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,(13.297.724.345),61.391.882.361,-13297724345.0,61391882361.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,15.932.062.866,10.292.527.040,15932062866.0,10292527040.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,42.495.179.216,45.021.247.787,42495179216.0,45021247787.0
,,,153.059.805.226,192.118.558.499,153059805226.0,192118558499.0
