row_label_raw,row_label_full,col_0,31/12/2016 > Giá gốcVND,31/12/2016 > Giá trị ghi sốVND,31/12/2016 > Dự phòngVND,01/01/2016 > Giá gốcVND,01/01/2016 > Giá trị ghi sốVND,01/01/2016 > Dự phòngVND,numeric__31/12/2016 > Giá gốcVND,numeric__31/12/2016 > Giá trị ghi sốVND,numeric__31/12/2016 > Dự phòngVND,numeric__01/01/2016 > Giá gốcVND,numeric__01/01/2016 > Giá trị ghi sốVND,numeric__01/01/2016 > Dự phòngVND
Đầu tư ngắn hạn,Đầu tư ngắn hạn,Đầu tư ngắn hạn,,,,,,,,,,,,
Tiền gửi có kỳ hạn trên03 tháng đến 12 tháng,Đầu tư ngắn hạn > Tiền gửi có kỳ hạn trên03 tháng đến 12 tháng,Tiền gửi có kỳ hạn trên03 tháng đến 12 tháng,134.000.000.000,134.000.000.000,-,209.000.000.000,209.000.000.000,-,134000000000.0,134000000000.0,,209000000000.0,209000000000.0,
- Khoản tiền gửi tại các ngân hàng thương mại (1),Đầu tư ngắn hạn > - Khoản tiền gửi tại các ngân hàng thương mại (1),- Khoản tiền gửi tại các ngân hàng thương mại (1),134.000.000.000,134.000.000.000,-,209.000.000.000,209.000.000.000,-,134000000000.0,134000000000.0,,209000000000.0,209000000000.0,
Đầu tư dài hạn,Đầu tư dài hạn,Đầu tư dài hạn,,,,,,,,,,,,
Tiền gửi có kỳ hạn trên 12 tháng (2),Đầu tư dài hạn > Tiền gửi có kỳ hạn trên 12 tháng (2),Tiền gửi có kỳ hạn trên 12 tháng (2),256.000.000.000,256.000.000.000,-,256.000.000.000,256.000.000.000,-,256000000000.0,256000000000.0,,256000000000.0,256000000000.0,
,,,390.000.000.000,390.000.000.000,-,465.000.000.000,465.000.000.000,-,390000000000.0,390000000000.0,,465000000000.0,465000000000.0,
