row_label_raw,row_label_full,col_0,Số phải thuđầu năm,Số phải nộpđầu năm,Số phải nộptrong năm,Số đã thực nộp trongnăm,Số phải thucuối năm,Số phải nộpcuối năm,numeric__Số phải thuđầu năm,numeric__Số phải nộpđầu năm,numeric__Số phải nộptrong năm,numeric__Số đã thực nộp trongnăm,numeric__Số phải thucuối năm,numeric__Số phải nộpcuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,-,2.592.000,-,40.812.450.030,40.809.858.030,-,,2592000.0,,40812450030.0,40809858030.0,
"Thuế Xuất khẩu, Nhập khẩu","Thuế Xuất khẩu, Nhập khẩu","Thuế Xuất khẩu, Nhập khẩu",-,-,1.814.515.841,1.814.515.841,-,-,,,1814515841.0,1814515841.0,,
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,19.291.628.548,-,8.860.570.564,36.585.176,10.467.643.160,-,19291628548.0,,8860570564.0,36585176.0,10467643160.0,
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,132.634.024,944.853.193,1.423.054.832,2.055.206.187,133.659.855,313.727.669,132634024.0,944853193.0,1423054832.0,2055206187.0,133659855.0,313727669.0
"Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất","Thuế Nhà đất, Tiền thuê đất",-,-,5.649.297.467,5.649.297.467,-,-,,,5649297467.0,5649297467.0,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,1.344.722.560,4.000.000,1.348.722.560,-,-,,1344722560.0,4000000.0,1348722560.0,,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",60.592.045.901,-,542.731.995.376,253.192.841.183,-,228.947.108.292,60592045901.0,,542731995376.0,253192841183.0,,228947108292.0
,,,80.016.308.473,2.292.167.753,560.483.434.080,304.909.618.444,51.411.161.045,229.260.835.961,80016308473.0,2292167753.0,560483434080.0,304909618444.0,51411161045.0,229260835961.0
