row_label_raw,row_label_full,col_0,Tỷ lệ,31/12/2016,Tỷ lệ_1,01/01/2016,numeric__Tỷ lệ,numeric__31/12/2016,numeric__Tỷ lệ_1,numeric__01/01/2016
,,,(%),VND,(%),VND,,,,
Vốn góp Nhà nước,Vốn góp Nhà nước,Vốn góp Nhà nước,100,26.141.117.039.011,100,26.166.499.106.975,100.0,26141117039011.0,100.0,26166499106975.0
,,,100,26.141.117.039.011,100,26.166.499.106.975,100.0,26141117039011.0,100.0,26166499106975.0
