row_label_raw,row_label_full,Tên,Chức vụ,Năm nay,Năm trước,numeric__Chức vụ,numeric__Năm nay,numeric__Năm trước
,,,,VND,VND,,,
Bà Trung Thị Tâm Thanh,Bà Trung Thị Tâm Thanh,Bà Trung Thị Tâm Thanh,Trường Ban Kiểm soát,713.015.405,672.000.911,,713015405.0,672000911.0
Bà Lê Thị Thu Thủy,Bà Lê Thị Thu Thủy,Bà Lê Thị Thu Thủy,Thành viên Ban Kiểm soát,48.000.000,48.000.000,,48000000.0,48000000.0
Bà Trần Thị Hằng,Bà Trần Thị Hằng,Bà Trần Thị Hằng,Thành viên Ban Kiểm soát,739.630.118,369.936.002,,739630118.0,369936002.0
Bà Trần Thị Bích Thủy,Bà Trần Thị Bích Thủy,Bà Trần Thị Bích Thủy,Thành viên Ban Kiểm soát,-,256.626.185,,,256626185.0
,,,,1.500.645.523,1.346.563.098,,1500645523.0,1346563098.0
