row_label_raw,row_label_full,Ông Đình Quang Dũng,Chủ tịch,numeric__Chủ tịch
Ông Nguyễn Quốc Thắng,Ông Nguyễn Quốc Thắng,Ông Nguyễn Quốc Thắng,Thành viên (được bầu ngày 02 tháng 8 năm 2024),
Ông Lưu Đình Cường,Ông Lưu Đình Cường,Ông Lưu Đình Cường,Thành viên (miễn nhiệm ngày 02 tháng 8 năm 2024),
Ông Nguyễn Văn Lập,Ông Nguyễn Văn Lập,Ông Nguyễn Văn Lập,Thành viên,
Ông Phan Xuân Hiệu,Ông Phan Xuân Hiệu,Ông Phan Xuân Hiệu,Thành viên,
Ông Võ Ngọc Trung,Ông Võ Ngọc Trung,Ông Võ Ngọc Trung,Thành viên,
Ông Hoàng Cảnh Nguyễn,Ông Hoàng Cảnh Nguyễn,Ông Hoàng Cảnh Nguyễn,Thành viên độc lập,
Ông Nguyễn Quốc Huy,Ông Nguyễn Quốc Huy,Ông Nguyễn Quốc Huy,Thành viên độc lập,
