row_label_raw,row_label_full,"I. Tổng số cán bộ, công nhân viên bình quân trong năm (người)",Năm nay > 22.721,Năm trước > 22.607,numeric__Năm nay > 22.721,numeric__Năm trước > 22.607
"II. Thu nhập của cán bộ, công nhân viên (triệu đồng)","II. Thu nhập của cán bộ, công nhân viên (triệu đồng)","II. Thu nhập của cán bộ, công nhân viên (triệu đồng)","II. Thu nhập của cán bộ, công nhân viên (triệu đồng)","II. Thu nhập của cán bộ, công nhân viên (triệu đồng)",,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên (triệu đồng) > 1. Tổng quỹ lương",1. Tổng quỹ lương,8.625.210,7.690.980,8625210.0,7690980.0
2. Thu nhập khác,"II. Thu nhập của cán bộ, công nhân viên (triệu đồng) > 2. Thu nhập khác",2. Thu nhập khác,179.893,376.981,179893.0,376981.0
3. Tổng thu nhập (1+2),"II. Thu nhập của cán bộ, công nhân viên (triệu đồng) > 3. Tổng thu nhập (1+2)",3. Tổng thu nhập (1+2),8.805.103,8.067.961,8805103.0,8067961.0
4. Tiền lương bình quân tháng,"II. Thu nhập của cán bộ, công nhân viên (triệu đồng) > 4. Tiền lương bình quân tháng",4. Tiền lương bình quân tháng,"31,63","28,35",31.63,28.35
5. Thu nhập bình quân tháng,"II. Thu nhập của cán bộ, công nhân viên (triệu đồng) > 5. Thu nhập bình quân tháng",5. Thu nhập bình quân tháng,"32,29","29,74",32.29,29.74
