row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,8.343.427,17.259.364,25.602.791,8343427.0,17259364.0,25602791.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,1.067.081,23.029.381,24.096.462,1067081.0,23029381.0,24096462.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,(20.157.778),(20.157.778),,-20157778.0,-20157778.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,9.410.508,20.130.967,29.541.475,9410508.0,20130967.0,29541475.0
