row_label_raw,row_label_full,Các chỉ tiêu ngoài Báo cáo tình hình tài chính riêng,Số đã báo cáotrên báo cáo tài chính riêng chonăm tài chínhkết thúc ngày31/12/2021 > Triệu VND,Trình bày bổ sung theoThông tư 27 > Triệu VND,Số báo cáotrên báo cáo tài chính riêng chonăm tài chínhkết thúc ngày31/12/2022 > Triệu VND,numeric__Số đã báo cáotrên báo cáo tài chính riêng chonăm tài chínhkết thúc ngày31/12/2021 > Triệu VND,numeric__Trình bày bổ sung theoThông tư 27 > Triệu VND,numeric__Số báo cáotrên báo cáo tài chính riêng chonăm tài chínhkết thúc ngày31/12/2022 > Triệu VND
Lãi cho vay và phí phải thu chưa thu đượcNợ khó đòi đã xử lý,Lãi cho vay và phí phải thu chưa thu đượcNợ khó đòi đã xử lý,Lãi cho vay và phí phải thu chưa thu đượcNợ khó đòi đã xử lý,Không trình bày,7.889.972,7.889.972,,7889972.0,7889972.0
Lãi cho vay và phí phải thu chưa thu đượcNợ khó đòi đã xử lý,Lãi cho vay và phí phải thu chưa thu đượcNợ khó đòi đã xử lý,Lãi cho vay và phí phải thu chưa thu đượcNợ khó đòi đã xử lý,Không trình bày,94.716.462,94.716.462,,94716462.0,94716462.0
Tài sản và chứng từ khác,Tài sản và chứng từ khác,Tài sản và chứng từ khác,Không trình bày,108.079.700,108.079.700,,108079700.0,108079700.0
