row_label_raw,row_label_full,Số cổ phiếu phổ thông đã phát hành đầu năm,2016 > 746.717.861,2015(đã điều chỉnh lại) > 735.808.140,numeric__2016 > 746.717.861,numeric__2015(đã điều chỉnh lại) > 735.808.140
Ảnh hưởng của số cổ phiếu phổ thông phát hành bằng tiền,Ảnh hưởng của số cổ phiếu phổ thông phát hành bằng tiền,Ảnh hưởng của số cổ phiếu phổ thông phát hành bằng tiền,5.277.494,5.111.130,5277494.0,5111130.0
Ảnh hưởng của số cổ phiếu quỹ Công ty đang nằm giữ,Ảnh hưởng của số cổ phiếu quỹ Công ty đang nằm giữ,Ảnh hưởng của số cổ phiếu quỹ Công ty đang nằm giữ,(2.511.392),-,-2511392.0,
Ảnh hưởng của số cổ phiếu sẽ phát hành trong một thời gian xác định,Ảnh hưởng của số cổ phiếu sẽ phát hành trong một thời gian xác định,Ảnh hưởng của số cổ phiếu sẽ phát hành trong một thời gian xác định,9.542.291,11.450.353,9542291.0,11450353.0
Số lượng cổ phiếu phổ thông bình quân gia quyền tại thời điểm cuối năm (theo báo cáo trước đây),Số lượng cổ phiếu phổ thông bình quân gia quyền tại thời điểm cuối năm (theo báo cáo trước đây),Số lượng cổ phiếu phổ thông bình quân gia quyền tại thời điểm cuối năm (theo báo cáo trước đây),759.026.254,752.369.623,759026254.0,752369623.0
Ảnh hưởng của số cổ phiếu thường sẽ phát hành,Ảnh hưởng của số cổ phiếu thường sẽ phát hành,Ảnh hưởng của số cổ phiếu thường sẽ phát hành,374.741.982,370.459.635,374741982.0,370459635.0
Số lượng cổ phiếu phổ thông bình quân gia quyền tại thời điểm cuối năm (đã điều chỉnh lại),Số lượng cổ phiếu phổ thông bình quân gia quyền tại thời điểm cuối năm (đã điều chỉnh lại),Số lượng cổ phiếu phổ thông bình quân gia quyền tại thời điểm cuối năm (đã điều chỉnh lại),1.133.768.236,1.122.829.258,1133768236.0,1122829258.0
