row_label_raw,row_label_full,col_0,1/1/2016Giá trị ghi sổ và số có khả năng trả nợTriệu VND,Tăng do mua một công ty con (Thuyết minh 5)Triệu VND,Biến động trong năm > TăngTriệu VND,Biến động trong năm > Hoàn trảTriệu VND,Phân loại lại từ các khoản vay dài hạnTriệu VND,Lỗ chênh lệch tỷ giá hối đoái chưa thực hiệnTriệu VND,31/12/2016Giá trị ghi sổ và số có khả năng trả nợTriệu VND,numeric__1/1/2016Giá trị ghi sổ và số có khả năng trả nợTriệu VND,numeric__Tăng do mua một công ty con (Thuyết minh 5)Triệu VND,numeric__Biến động trong năm > TăngTriệu VND,numeric__Biến động trong năm > Hoàn trảTriệu VND,numeric__Phân loại lại từ các khoản vay dài hạnTriệu VND,numeric__Lỗ chênh lệch tỷ giá hối đoái chưa thực hiệnTriệu VND,numeric__31/12/2016Giá trị ghi sổ và số có khả năng trả nợTriệu VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,5.302.490,50.000,22.442.654,(19.871.217),-,23.586,7.947.513,5302490.0,50000.0,22442654.0,-19871217.0,,23586.0,7947513.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,3.064.135,-,-,(2.757.837),364.529,-,670.827,3064135.0,,,-2757837.0,364529.0,,670827.0
,,,8.366.625,50.000,22.442.654,(22.629.054),364.529,23.586,8.618.340,8366625.0,50000.0,22442654.0,-22629054.0,364529.0,23586.0,8618340.0
