row_label_raw,row_label_full,col_0,Triệu VND,numeric__Triệu VND
Chi phí mua bằng tiền,Chi phí mua bằng tiền,Chi phí mua bằng tiền,(623),-623.0
Tài sản thuần tăng thêm,Tài sản thuần tăng thêm,Tài sản thuần tăng thêm,1.243,1243.0
Chênh lệch được ghi nhận trong lợi nhuận sau thuế chưa phân phối,Chênh lệch được ghi nhận trong lợi nhuận sau thuế chưa phân phối,Chênh lệch được ghi nhận trong lợi nhuận sau thuế chưa phân phối,620,620.0
