row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Từ ngày 01/11/2018 đến ngày 31/12/2018 > VND,Từ ngày 01/01/2018 đến ngày 31/10/2018 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Từ ngày 01/11/2018 đến ngày 31/12/2018 > VND,numeric__Từ ngày 01/01/2018 đến ngày 31/10/2018 > VND
29,29,29,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",,-,680.106.065.017,,,,680106065017.0
31,31,31,2. Tiền thu từ di vay,,697.040.000.000,585.862.300.000,,,697040000000.0,585862300000.0
32,32,32,3. Tiền trả nợ gốc vay,,(485.236.000.000),(785.936.870.332),,,-485236000000.0,-785936870332.0
40,40,40,Lưu chuyển tiền thuần từ hoạt động tài chính,,211.804.000.000,480.031.494.685,,,211804000000.0,480031494685.0
50,50,50,Lưu chuyển tiền thuần trong kỳ,,(220.791.967.499),4.490.222.000,,,-220791967499.0,4490222000.0
60,60,60,Tiền và tương đương tiền đầu kỳ,,496.168.339.742,491.647.733.371,,,496168339742.0,491647733371.0
61,61,61,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,,(2.823.859),30.384.371,,,-2823859.0,30384371.0
70,70,70,Tiền và tương đương tiền cuối kỳ,03,275.373.548.384,496.168.339.742,,3.0,275373548384.0,496168339742.0
