row_label_raw,row_label_full,col_0,Từ ngày 01/11/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 31/10/2018,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 31/10/2018
,,,VND,VND,,
Số dư đầu kỳ,Số dư đầu kỳ,Số dư đầu kỳ,35.498.681.536,73.137.901.788,35498681536.0,73137901788.0
Số tăng trong kỳ,Số tăng trong kỳ,Số tăng trong kỳ,-,(37.639.220.252),,-37639220252.0
- Do chuyển đổi báo cáo tài chính,- Do chuyển đổi báo cáo tài chính,- Do chuyển đổi báo cáo tài chính,(806.451.975),847.125.832,-806451975.0,847125832.0
- Hợp nhất kinh doanh,- Hợp nhất kinh doanh,- Hợp nhất kinh doanh,-,(45.535.990.058),,-45535990058.0
- Chênh lệch tỷ giá tại thời điểm cổ phần hóa,- Chênh lệch tỷ giá tại thời điểm cổ phần hóa,- Chênh lệch tỷ giá tại thời điểm cổ phần hóa,(7.049.643.974),7.049.643.974,-7049643974.0,7049643974.0
Số dư cuối kỳ,Số dư cuối kỳ,Số dư cuối kỳ,27.642.585.587,35.498.681.536,27642585587.0,35498681536.0
