row_label_raw,row_label_full,col_0,Từ ngày 01/11/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 31/10/2018,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 31/10/2018
,,,VND,VND,,
Lợi thế thương mại đầu kỳ,Lợi thế thương mại đầu kỳ,Lợi thế thương mại đầu kỳ,135.626.113.367,149.465.512.690,135626113367.0,149465512690.0
Giá trị phân bổ vào kết quả kinh doanh,Giá trị phân bổ vào kết quả kinh doanh,Giá trị phân bổ vào kết quả kinh doanh,(2.767.879.865),(13.839.399.323),-2767879865.0,-13839399323.0
Lợi thế thương mại cuối kỳ,Lợi thế thương mại cuối kỳ,Lợi thế thương mại cuối kỳ,132.858.233.502,135.626.113.367,132858233502.0,135626113367.0
