row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2018 > VND,01/11/2018 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2018 > VND,numeric__01/11/2018 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,2.053.659.138.447,1.977.370.010.982,,,2053659138447.0,1977370010982.0
110,110,110,I. Tiền và các khoản tương đương tiền,03,275.373.548.384,496.168.339.742,,3.0,275373548384.0,496168339742.0
111,111,111,1. Tiền,,100.373.548.384,141.168.339.742,,,100373548384.0,141168339742.0
112,112,112,2. Các khoản tương đương tiền,,175.000.000.000,355.000.000.000,,,175000000000.0,355000000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,04,4.000.000.000,4.000.000.000,,4.0,4000000000.0,4000000000.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,4.000.000.000,4.000.000.000,,,4000000000.0,4000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.007.654.703.262,748.489.124.356,,,1007654703262.0,748489124356.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,05,93.433.926.405,97.261.664.370,,5.0,93433926405.0,97261664370.0
132,132,132,2. Trả trước cho người bán ngắn hạn,06,448.590.790.715,46.227.500.375,,6.0,448590790715.0,46227500375.0
135,135,135,3. Phải thu về cho vay ngắn hạn,07,147.045.223.048,285.426.169.018,,7.0,147045223048.0,285426169018.0
136,136,136,4. Phải thu ngắn hạn khác,08,332.627.879.760,319.573.790.593,,8.0,332627879760.0,319573790593.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(14.177.880.491),-,,,-14177880491.0,
139,139,139,6. Tài sản thiếu chờ xử lý,09,134.763.825,-,,9.0,134763825.0,
140,140,140,IV. Hàng tồn kho,11,758.374.160.685,722.221.954.683,,11.0,758374160685.0,722221954683.0
141,141,141,1. Hàng tồn kho,,758.374.160.685,722.221.954.683,,,758374160685.0,722221954683.0
150,150,150,V. Tài sản ngắn hạn khác,,8.256.726.116,6.490.592.201,,,8256726116.0,6490592201.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,7.011.878.186,6.147.630.146,,16.0,7011878186.0,6147630146.0
152,152,152,2. Thuế GTGT được khấu trừ,,1.135.768.742,9.737.549,,,1135768742.0,9737549.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,21,109.079.188,333.224.506,,21.0,109079188.0,333224506.0
200,200,200,B. TÀI SẢN DÀI HẠN,,3.621.664.201.056,3.444.316.896.945,,,3621664201056.0,3444316896945.0
210,210,210,I. Các khoản phải thu dài hạn,,650.002.221.629,684.265.133.441,,,650002221629.0,684265133441.0
211,211,211,1. Phải thu dài hạn của khách hàng,05,337.240.081.143,337.240.081.143,,5.0,337240081143.0,337240081143.0
212,212,212,2. Trả trước cho người bán dài hạn,06,14.748.000.000,14.748.000.000,,6.0,14748000000.0,14748000000.0
215,215,215,3. Phải thu về cho vay dài hạn,07,9.896.049.652,9.896.049.652,,7.0,9896049652.0,9896049652.0
216,216,216,4. Phải thu dài hạn khác,08,288.118.090.834,322.381.002.646,,8.0,288118090834.0,322381002646.0
220,220,220,II. Tài sản cố định,,1.017.322.502.293,1.025.546.635.858,,,1017322502293.0,1025546635858.0
221,221,221,1. Tài sản cố định hữu hình,13,463.484.881.765,467.998.765.500,,13.0,463484881765.0,467998765500.0
222,222,222,- Nguyên giá,,932.960.107.471,930.708.794.490,,,932960107471.0,930708794490.0
223,223,223,- Giá trị hao mòn lũy kế,,(469.475.225.706),(462.710.028.990),,,-469475225706.0,-462710028990.0
227,227,227,2. Tài sản cố định vô hình,14,553.837.620.528,557.547.870.358,,14.0,553837620528.0,557547870358.0
228,228,228,- Nguyên giá,,585.728.892.140,585.495.052.278,,,585728892140.0,585495052278.0
229,229,229,- Giá trị hao mòn lũy kế,,(31.891.271.612),(27.947.181.920),,,-31891271612.0,-27947181920.0
230,230,230,III. Bất động sản đầu tư,15,89.428.959.320,89.469.772.048,,15.0,89428959320.0,89469772048.0
231,231,231,- Nguyên giá,,91.619.797.031,91.619.797.031,,,91619797031.0,91619797031.0
232,232,232,- Giá trị hao mòn lũy kế,,(2.190.837.711),(2.150.024.983),,,-2190837711.0,-2150024983.0
240,240,240,IV. Tài sản dở dang dài hạn,12,87.161.844.318,87.459.880.574,,12.0,87161844318.0,87459880574.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,87.161.844.318,87.459.880.574,,,87161844318.0,87459880574.0
250,250,250,V. Đầu tư tài chính dài hạn,04,1.417.692.951.666,1.189.984.723.483,,4.0,1417692951666.0,1189984723483.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,1.417.187.951.666,1.189.479.723.483,,,1417187951666.0,1189479723483.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,505.000.000,505.000.000,,,505000000.0,505000000.0
260,260,260,VI. Tài sản dài hạn khác,,360.055.721.830,367.590.751.541,,,360055721830.0,367590751541.0
261,261,261,1. Chi phí trả trước dài hạn,16,227.197.488.328,231.964.638.174,,16.0,227197488328.0,231964638174.0
269,269,269,2. Lợi thế thương mại,17,132.858.233.502,135.626.113.367,,17.0,132858233502.0,135626113367.0
270,270,270,TỔNG CỘNG TÀI SẢN,,5.675.323.339.503,5.421.686.907.927,,,5675323339503.0,5421686907927.0
