row_label_raw,row_label_full,col_0,Từ ngày 01/11/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 31/10/2018,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 31/10/2018
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu, đồ dùng","Chi phí nguyên liệu, vật liệu, đồ dùng","Chi phí nguyên liệu, vật liệu, đồ dùng",36.925.093.211,166.430.330.992,36925093211.0,166430330992.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,27.396.720.848,115.480.828.480,27396720848.0,115480828480.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,11.375.321.508,23.451.681.196,11375321508.0,23451681196.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,15.595.996.133,166.782.741.871,15595996133.0,166782741871.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,26.655.350.185,615.975.562.934,26655350185.0,615975562934.0
Chi phí giá vốn chuyển nhượng quyền sử dụng đất,Chi phí giá vốn chuyển nhượng quyền sử dụng đất,Chi phí giá vốn chuyển nhượng quyền sử dụng đất,-,68.026.442.580,,68026442580.0
,,,117.948.481.885,1.156.147.588.053,117948481885.0,1156147588053.0
