row_label_raw,row_label_full,col_0,col_1,Từ ngày 01/11/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 31/10/2018,numeric__col_1,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 31/10/2018
,,,,VND,VND,,,
a),a),a),Số tiền đi vay thực thu trong kỳ,,,,,
a),a) > a),a),Tiền thu từ đi vay theo khế ước thông thường,697.040.000.000,585.862.300.000,,697040000000.0,585862300000.0
b),b),b),Số tiền đã thực trả gốc vay trong kỳ,,,,,
b),b) > b),b),Tiền trả nợ gốc vay theo khế ước thông thường,485.236.000.000,785.936.870.332,,485236000000.0,785936870332.0
