row_label_raw,row_label_full,col_0,Từ ngày 01/11/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 31/10/2018,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 31/10/2018
,,,VND,VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,8.341.388.461,46.402.141.393,8341388461.0,46402141393.0
Lỗ chênh lệch tỷ giá phát sinh trong kỳ,Lỗ chênh lệch tỷ giá phát sinh trong kỳ,Lỗ chênh lệch tỷ giá phát sinh trong kỳ,29.175.271,12.979.111,29175271.0,12979111.0
Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,918.609.720,-,918609720.0,
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,-,60.201.821,,60201821.0
,,,9.289.173.452,46.475.322.325,9289173452.0,46475322325.0
