row_label_raw,row_label_full,col_0,Từ ngày 01/11/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 31/10/2018,numeric__Từ ngày 01/11/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 31/10/2018
,,,VND,VND,,
"Doanh thu bán thành phẩm, hàng hoá","Doanh thu bán thành phẩm, hàng hoá","Doanh thu bán thành phẩm, hàng hoá",135.508.814.287,695.183.931.689,135508814287.0,695183931689.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,7.183.416.851,29.041.032.756,7183416851.0,29041032756.0
Doanh thu kinh doanh hạ tầng khu công nghiệp,Doanh thu kinh doanh hạ tầng khu công nghiệp,Doanh thu kinh doanh hạ tầng khu công nghiệp,9.307.446.400,1.142.110.947.802,9307446400.0,1142110947802.0
Doanh thu kinh doanh bắt động sản,Doanh thu kinh doanh bắt động sản,Doanh thu kinh doanh bắt động sản,-,489.034.695.147,,489034695147.0
Doanh thu từ dịch vụ sân golf,Doanh thu từ dịch vụ sân golf,Doanh thu từ dịch vụ sân golf,28.853.735.285,112.067.943.210,28853735285.0,112067943210.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,547.182.608,4.075.090.224,547182608.0,4075090224.0
,,,181.400.595.431,2.471.513.640.828,181400595431.0,2471513640828.0
Trong đó: Doanh thu đối với các bên liên quan,Trong đó: Doanh thu đối với các bên liên quan,Trong đó: Doanh thu đối với các bên liên quan,-,1.250.000.000,,1250000000.0
