row_label_raw,row_label_full,col_0,col_1,31/12/2018,01/11/2018,numeric__col_1,numeric__31/12/2018,numeric__01/11/2018
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),- Kinh phí công đoàn,1.756.289.936,2.530.890.834,,1756289936.0,2530890834.0
a),a) > a),a),"- Các khoản đặt cọc, ký quỹ, ký cược",53.455.353.339,56.702.239.120,,53455353339.0,56702239120.0
a),a) > a),a),- Lợi nhuận phải trả Tỉnh ủy Bình Dương,991.999.197.764,991.999.197.764,,991999197764.0,991999197764.0
a),a) > a),a),- Phải trả về cổ phần hóa,14.013.716.459,14.010.278.875,,14013716459.0,14010278875.0
a),a) > a),a),- Phải trả tiền lãi vay,1.861.110.374,971.527.041,,1861110374.0,971527041.0
a),a) > a),a),- Phải nộp 10% Ngân sách Đảng,91.182.771.193,91.182.771.193,,91182771193.0,91182771193.0
a),a) > a),a),- Phải trả khác,995.045.526,788.785.863,,995045526.0,788785863.0
,,,,1.155.263.484.591,1.158.185.690.690,,1155263484591.0,1158185690690.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),- Nhận trước tiền đất tái định cư của các hộ dân thuộc khu tái định cư An Tây,56.666.666.667,56.666.666.667,,56666666667.0,56666666667.0
b),b) > b),b),"- Các khoản nhận đặt cọc, ký quỹ, ký cược dài hạn",7.378.303.059,7.120.536.197,,7378303059.0,7120536197.0
b),b) > b),b),,64.415.569.829,63.787.202.864,,64415569829.0,63787202864.0
c),b) > c),c),Phải trả khác là các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 46),1.084.153.495.998,1.084.153.495.998,,1084153495998.0,1084153495998.0
