row_label_raw,row_label_full,Ông Nguyễn Văn Minh,Chủ tịch,numeric__Chủ tịch
Ông Võ Hồng Cường,Ông Võ Hồng Cường,Ông Võ Hồng Cường,Thành viên,
Ông Huỳnh Thanh Hải,Ông Huỳnh Thanh Hải,Ông Huỳnh Thanh Hải,Thành viên,
Ông Trần Nguyên Vũ,Ông Trần Nguyên Vũ,Ông Trần Nguyên Vũ,Thành viên,
Ông Lý Thanh Châu,Ông Lý Thanh Châu,Ông Lý Thanh Châu,Thành viên,
Ông Đình Công Hoàng,Ông Đình Công Hoàng,Ông Đình Công Hoàng,Thành viên,
Ông Nguyễn Văn Thiền,Ông Nguyễn Văn Thiền,Ông Nguyễn Văn Thiền,Thành viên,
Ông Mai Hữu Tín,Ông Mai Hữu Tín,Ông Mai Hữu Tín,Thành viên,
Ông Lê Trọng Nghĩa,Ông Lê Trọng Nghĩa,Ông Lê Trọng Nghĩa,Thành viên,
