row_label_raw,row_label_full,col_0,Tại ngày31/12/2018,Tại ngày01/01/2018,numeric__Tại ngày31/12/2018,numeric__Tại ngày01/01/2018
Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,,
USD,Ngoại tệ các loại: > USD,USD,"293.177,09","604.909,54",293177.09,604909.54
EUR,Ngoại tệ các loại: > EUR,EUR,"15,00","365,52",15.0,365.52
,,,Tại ngày31/12/2018VND,Tại ngày01/01/2018VND,,
Nợ khó đòi đã xử lý,Ngoại tệ các loại: > Nợ khó đòi đã xử lý,Nợ khó đòi đã xử lý,7.013.215.899,16.549.061.676,7013215899.0,16549061676.0
