row_label_raw,row_label_full,col_0,Năm 2018VND,Năm 2017VND,numeric__Năm 2018VND,numeric__Năm 2017VND
Cung cấp dịch vụ:,Cung cấp dịch vụ:,Cung cấp dịch vụ:,Cung cấp dịch vụ:,Cung cấp dịch vụ:,,
Công ty Cổ phần Tiếp Vận Số 1 Đồng Nai,Cung cấp dịch vụ: > Công ty Cổ phần Tiếp Vận Số 1 Đồng Nai,Công ty Cổ phần Tiếp Vận Số 1 Đồng Nai,1.273.173.977,1.213.504.396,1273173977.0,1213504396.0
Công ty Cổ phần Dịch Vụ Căng Đồng Nai,Cung cấp dịch vụ: > Công ty Cổ phần Dịch Vụ Căng Đồng Nai,Công ty Cổ phần Dịch Vụ Căng Đồng Nai,632.391.963,730.101.962,632391963.0,730101962.0
Công ty Cổ phần Căng Long Thành,Cung cấp dịch vụ: > Công ty Cổ phần Căng Long Thành,Công ty Cổ phần Căng Long Thành,557.893.427,477.225.779,557893427.0,477225779.0
Công ty Cổ phần Xây Dương Đồng Nai,Cung cấp dịch vụ: > Công ty Cổ phần Xây Dương Đồng Nai,Công ty Cổ phần Xây Dương Đồng Nai,16.100.000,12.040.500,16100000.0,12040500.0
Trường Cao đẳng Công nghệ và Quản trị Sonadezi,Cung cấp dịch vụ: > Trường Cao đẳng Công nghệ và Quản trị Sonadezi,Trường Cao đẳng Công nghệ và Quản trị Sonadezi,7.459.090,34.203.000,7459090.0,34203000.0
Cộng - Xem thêm mục 5.1,Cung cấp dịch vụ: > Cộng - Xem thêm mục 5.1,Cộng - Xem thêm mục 5.1,2.487.018.457,2.467.075.637,2487018457.0,2467075637.0
,,,Năm 2018VND,Năm 2017VND,,
Mua hàng:,Mua hàng:,Mua hàng:,Mua hàng:,Mua hàng:,,
Công ty Cổ phần Dịch vụ và Xây dựng Cấp nước Đồng Nai,Mua hàng: > Công ty Cổ phần Dịch vụ và Xây dựng Cấp nước Đồng Nai,Công ty Cổ phần Dịch vụ và Xây dựng Cấp nước Đồng Nai,75.094.277.778,62.116.330.408,75094277778.0,62116330408.0
Công ty Cổ phần Xây Dương Đồng Nai,Mua hàng: > Công ty Cổ phần Xây Dương Đồng Nai,Công ty Cổ phần Xây Dương Đồng Nai,20.099.844.546,136.369.213.635,20099844546.0,136369213635.0
Công ty Cổ phần Xây dựng dân dụng số 1 Đồng Nai,Mua hàng: > Công ty Cổ phần Xây dựng dân dụng số 1 Đồng Nai,Công ty Cổ phần Xây dựng dân dụng số 1 Đồng Nai,2.819.728.182,21.688.226.364,2819728182.0,21688226364.0
Công ty Cổ phần Xây Lắp Sonacons,Mua hàng: > Công ty Cổ phần Xây Lắp Sonacons,Công ty Cổ phần Xây Lắp Sonacons,2.262.942.986,-,2262942986.0,
Trường Cao đẳng Công nghệ và Quản trị Sonadezi,Mua hàng: > Trường Cao đẳng Công nghệ và Quản trị Sonadezi,Trường Cao đẳng Công nghệ và Quản trị Sonadezi,344.590.000,-,344590000.0,
Cộng,Mua hàng: > Cộng,Cộng,100.621.383.492,220.173.770.407,100621383492.0,220173770407.0
