row_label_raw,row_label_full,Tên,Chức vụ,numeric__Chức vụ
Ông Phan Đình Thám,Ông Phan Đình Thám,Ông Phan Đình Thám,Tổng Giám đốc,
Ông Trần Thanh Hải,Ông Trần Thanh Hải,Ông Trần Thanh Hải,Phó Tổng Giám đốc,
Bà Nguyễn Thị Hạnh,Bà Nguyễn Thị Hạnh,Bà Nguyễn Thị Hạnh,Phó Tổng Giám đốc,
Ông Nguyễn Long Bôn,Ông Nguyễn Long Bôn,Ông Nguyễn Long Bôn,Phó Tổng Giám đốc,
Ông Chu Thanh Sơn,Ông Chu Thanh Sơn,Ông Chu Thanh Sơn,Phó Tổng Giám đốc,
Ông Trương Việt Hoàng Sơn,Ông Trương Việt Hoàng Sơn,Ông Trương Việt Hoàng Sơn,Giám đốc chỉ nhánh (bổ nhiệm ngày 14 tháng 12 năm 2018),
