row_label_raw,row_label_full,Tên,Chức vụ,numeric__Chức vụ
Ông Trần Ngọc Tông,Ông Trần Ngọc Tông,Ông Trần Ngọc Tông,Trường Ban kiểm soát,
Bà Phạm Thị Cẩm Hà,Bà Phạm Thị Cẩm Hà,Bà Phạm Thị Cẩm Hà,Kiểm soát viên,
Bà Đặng Lê Bích Phượng,Bà Đặng Lê Bích Phượng,Bà Đặng Lê Bích Phượng,Kiểm soát viên,
