row_label_raw,row_label_full,col_0,VND,Tỷ lệ,numeric__VND,numeric__Tỷ lệ
Nhà nước,Nhà nước,Nhà nước,3.747.567.000.000,"99,54%",3747567000000.0,0.9954000000000001
Vốn góp của các cổ đông khác,Vốn góp của các cổ đông khác,Vốn góp của các cổ đông khác,17.433.000.000,"0,46%",17433000000.0,0.0046
Cộng,Cộng,Cộng,3.765.000.000.000,"100,00%",3765000000000.0,1.0
