row_label_raw,row_label_full,col_0,Năm 2017VND,Năm 2017VND_1,numeric__Năm 2017VND,numeric__Năm 2017VND_1
,,,(Được báo cáo lại),(Đã được báo cáotrước đây),,
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,211.981.587.885,206.678.901.559,211981587885.0,206678901559.0
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,715.159.299.690,720.461.986.016,715159299690.0,720461986016.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,124.266.195.027,125.326.732.292,124266195027.0,125326732292.0
Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi nhuận sau thuế thu nhập doanh nghiệp,586.887.867.099,591.130.016.160,586887867099.0,591130016160.0
Lợi nhuận sau thuế của công ty mẹ,Lợi nhuận sau thuế của công ty mẹ,Lợi nhuận sau thuế của công ty mẹ,344.049.817.675,346.764.330.680,344049817675.0,346764330680.0
Lợi nhuận sau thuế của cổ đông không kiểm soát,Lợi nhuận sau thuế của cổ đông không kiểm soát,Lợi nhuận sau thuế của cổ đông không kiểm soát,242.838.049.424,244.365.685.480,242838049424.0,244365685480.0
Lãi cơ bản và lãi suy giảm trên cổ phiếu,Lãi cơ bản và lãi suy giảm trên cổ phiếu,Lãi cơ bản và lãi suy giảm trên cổ phiếu,779,921,779.0,921.0
