row_label_raw,row_label_full,col_0,Khấu haoTSCĐVND,Chỉ phítrích trướcVND,Lãi nội bộVND,CộngVND,numeric__Khấu haoTSCĐVND,numeric__Chỉ phítrích trướcVND,numeric__Lãi nội bộVND,numeric__CộngVND
Tại ngày 01/01/2017,Tại ngày 01/01/2017,Tại ngày 01/01/2017,124.369.677,6.086.903.253,22.556.661.110,28.767.934.040,124369677.0,6086903253.0,22556661110.0,28767934040.0
Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm trước,Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm trước,Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm trước,167.808.164,(134.055.800),(4.038.989.928),(4.005.237.564),167808164.0,-134055800.0,-4038989928.0,-4005237564.0
Tại ngày 01/01/2018,Tại ngày 01/01/2018,Tại ngày 01/01/2018,292.177.841,5.952.847.453,18.517.671.182,24.762.696.476,292177841.0,5952847453.0,18517671182.0,24762696476.0
Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm nay,Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm nay,Hạch toán là chi phí (thu nhập) trong kết quả kinh doanh năm nay,220.839.910,108.205.389,(2.767.366.595),(2.438.321.296),220839910.0,108205389.0,-2767366595.0,-2438321296.0
Tại ngày 31/12/2018,Tại ngày 31/12/2018,Tại ngày 31/12/2018,513.017.751,6.061.052.842,15.750.304.587,22.324.375.180,513017751.0,6061052842.0,15750304587.0,22324375180.0
