row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Chi phí xây dựng và phát triển bất động sản phải trả,Chi phí xây dựng và phát triển bất động sản phải trả,Chi phí xây dựng và phát triển bất động sản phải trả,21.186.606.185,21.186.606.185,21186606185.0,21186606185.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,6.450.947.499,2.274.941.103,6450947499.0,2274941103.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,4.954.784.000,1.800.000.000,4954784000.0,1800000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,32.592.337.684,25.261.547.288,32592337684.0,25261547288.0
