row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lương và thường,Lương và thường,Lương và thường,6.864.326.000,6.766.915.000,6864326000.0,6766915000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.864.326.000,6.766.915.000,6864326000.0,6766915000.0
