row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Phải trả nhà cung cấp nguyên vật liệu nước ngoài,Phải trả nhà cung cấp nguyên vật liệu nước ngoài,Phải trả nhà cung cấp nguyên vật liệu nước ngoài,32.542.190.786,309.978.316.689,32542190786.0,309978316689.0
- Marubeni Grain & Oilseeds Trading Asia,- Marubeni Grain & Oilseeds Trading Asia,- Marubeni Grain & Oilseeds Trading Asia,23.710.995.000,-,23710995000.0,
- Crossland Marketing Pte Ltd,- Crossland Marketing Pte Ltd,- Crossland Marketing Pte Ltd,-,142.592.362.500,,142592362500.0
- International Asia,- International Asia,- International Asia,-,59.494.431.692,,59494431692.0
- Các nhà cung cấp nước ngoài khác,- Các nhà cung cấp nước ngoài khác,- Các nhà cung cấp nước ngoài khác,8.831.195.786,107.891.522.497,8831195786.0,107891522497.0
Phải trả nhà cung cấp trong nước,Phải trả nhà cung cấp trong nước,Phải trả nhà cung cấp trong nước,128.787.938.139,143.533.352.257,128787938139.0,143533352257.0
Phải trả ngắn hạn cho các bên liên quan(Thuyết minh số 30),Phải trả ngắn hạn cho các bên liên quan(Thuyết minh số 30),Phải trả ngắn hạn cho các bên liên quan(Thuyết minh số 30),23.698.516.756,29.901.238.604,23698516756.0,29901238604.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,185.028.645.681,483.412.907.550,185028645681.0,483412907550.0
