row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận trước thuế Điều chỉnh cho các khoản:,,470.585.575.152,211.385.246.403,,,470585575152.0,211385246403.0
02,02,02,Khấu hao tài sản cố định,,59.307.906.135,50.563.978.414,,,59307906135.0,50563978414.0
03,03,03,Các khoản dự phòng,26,2.830.232.298,3.975.824.919,,26.0,2830232298.0,3975824919.0
04,04,04,Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiên tê có gốc ngoại tệ,,5.617.946,(902.800),,,5617946.0,-902800.0
05,05,05,Lãi từ hoạt động đầu tư,,(319.042.034.024),(68.009.453.335),,,-319042034024.0,-68009453335.0
06,06,06,Chi phí lãi vay,26,75.746.420.339,58.455.274.055,,26.0,75746420339.0,58455274055.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,289.433.717.846,256.369.967.656,,,289433717846.0,256369967656.0
09,09,09,(Tăng)/giảm các khoản phải thu,,(132.526.917.738),72.606.877.677,,,-132526917738.0,72606877677.0
10,10,10,Giảm/(tăng) hàng tồn kho,,16.187.253.300,(11.050.672.459),,,16187253300.0,-11050672459.0
11,11,11,Giảm các khoản phải trả,,(104.680.085.427),(53.081.713.939),,,-104680085427.0,-53081713939.0
12,12,12,(Tăng)/giảm chi phí trả trước,,(826.718.211),2.203.698.497,,,-826718211.0,2203698497.0
14,14,14,Tiền lãi vay đã trả,,(96.240.432.057),(87.023.246.412),,,-96240432057.0,-87023246412.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,17,(50.717.789.269),(30.554.941.963),,17.0,-50717789269.0,-30554941963.0
16,16,16,Tiền thu khác từ hoạt động kinh doanh,,68.863.000.000,-,,,68863000000.0,
17,17,17,Tiền chi khác cho hoạt động kinh doanh,21,(26.792.097.000),(22.839.511.000),,21.0,-26792097000.0,-22839511000.0
20,20,20,Lưu chuyển tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,,(37.300.068.556),126.630.458.057,,,-37300068556.0,126630458057.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chỉ để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",,(530.204.945.480),(244.678.352.062),,,-530204945480.0,-244678352062.0
22,22,22,"Tiền thu do thanh lý, nhượng bán TSCĐ",,91.545.455,109.090.909,,,91545455.0,109090909.0
23,23,23,Tiền chỉ đầu tư vào khoản tiền gửi có kỳ hạn,,(278.758.831.744),(206.592.071.937),,,-278758831744.0,-206592071937.0
24,24,24,Tiền thu hồi lại khoản tiền gửi có kỳ hạn,,187.177.639.735,20.100.000.000,,,187177639735.0,20100000000.0
25,25,25,Tiền chỉ đầu tư góp vốn vào đơn vị khác,,(49.000.000.000),-,,,-49000000000.0,
26,26,26,Tiền thu hồi đầu tư vốn vào đơn vị khác,,450.000.000.000,-,,,450000000000.0,
27,27,27,Tiền thu lãi tiền gửi và lợi nhuận được chia từ công ty con,,161.454.623.283,68.502.121.748,,,161454623283.0,68502121748.0
,,,Tiền nhận từ UBND tỉnh Bắc Ninh hỗ trợ xây dựng nhà máy ép dầu,,28.137.000.000,-,,,28137000000.0,
,,,Tiền hoàn lại cho UBND tỉnh Bắc Ninh về việc hỗ trợ xây dựng nhà máy ép dầu,,(28.137.000.000),-,,,-28137000000.0,
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(59.239.968.751),(362.559.211.342),,,-59239968751.0,-362559211342.0
