row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2016,Ngày 31 tháng 12 năm 2016_1,Ngày 31 tháng 12 năm 2016_2,numeric__Ngày 31 tháng 12 năm 2016,numeric__Ngày 31 tháng 12 năm 2016_1,numeric__Ngày 31 tháng 12 năm 2016_2
,,,Tổng khoản thanh toán tiền thuê tài chính,Lãi thuê tài chính,Nợ gốc,,,
Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,Nợ thuê tài chính ngắn hạn\nTừ 1 năm trở xuống,72.576.385.205,18.350.122.432,54.226.262.773,72576385205.0,18350122432.0,54226262773.0
Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,Nợ thuê tài chính dài hạn\nTừ 1-5 năm,142.487.809.563,21.141.774.934,121.346.034.629,142487809563.0,21141774934.0,121346034629.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,215.064.194.768,39.491.897.366,175.572.297.402,215064194768.0,39491897366.0,175572297402.0
