row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Nợ dài hạnđến hạn trả,Nợ dài hạnđến hạn trả,Nợ dài hạnđến hạn trả,54.226.262.773,54226262773.0
Nợ dài hạn,Nợ dài hạn,Nợ dài hạn,121.346.034.629,121346034629.0
