row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị ghi sổ,Số đầu năm > Giá gốc,Số đầu năm > Giá trị ghi sổ,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị ghi sổ,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị ghi sổ
Ngắn hạn,Ngắn hạn,Ngắn hạn,1.300.000.000,1.300.000.000,1.300.000.000,1.300.000.000,1300000000.0,1300000000.0,1300000000.0,1300000000.0
Tiền gửi có kỳ hạn gốc trên 03 tháng đến 12 tháng,Tiền gửi có kỳ hạn gốc trên 03 tháng đến 12 tháng,Tiền gửi có kỳ hạn gốc trên 03 tháng đến 12 tháng,1.300.000.000,1.300.000.000,1.300.000.000,1.300.000.000,1300000000.0,1300000000.0,1300000000.0,1300000000.0
Dài hạn,Dài hạn,Dài hạn,200.000.000,200.000.000,-,-,200000000.0,200000000.0,,
Tiền gửi có kỳ hạn còn lại trên 12 tháng,Tiền gửi có kỳ hạn còn lại trên 12 tháng,Tiền gửi có kỳ hạn còn lại trên 12 tháng,200.000.000,200.000.000,-,-,200000000.0,200000000.0,,
Cộng,Cộng,Cộng,1.500.000.000,1.500.000.000,1.300.000.000,1.300.000.000,1500000000.0,1500000000.0,1300000000.0,1300000000.0
