row_label_raw,row_label_full,Số đầu năm,Năm nay > 2.381.038.937,Năm trước > 994.425.816,numeric__Năm nay > 2.381.038.937,numeric__Năm trước > 994.425.816
Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,10.665.575.501,7.253.940.389,10665575501.0,7253940389.0
Chi quỹ,Chi quỹ,Chi quỹ,(7.620.354.810),(5.867.327.268),-7620354810.0,-5867327268.0
Số cuối năm,Số cuối năm,Số cuối năm,5.426.259.628,2.381.038.937,5426259628.0,2381038937.0
