row_label_raw,row_label_full,STT,Chỉ tiêu LNST,Năm 2024,Năm 2023,So sánh 2024/2023,numeric__Chỉ tiêu LNST,numeric__Năm 2024,numeric__Năm 2023,numeric__So sánh 2024/2023
1,1,1,BCTC công ty Mệ,10.142.842,11.556.805,88%,,10142842.0,11556805.0,0.88
2,2,2,BCTC hợp nhất,10.590.121,11.793.095,90%,,10590121.0,11793095.0,0.9
