row_label_raw,row_label_full,Công ty Cổ phần Kinh doanhKhi Miền Nam,2024 > Giá gốc VND > 226.460.000.000,2024 > Giá trị theo phương pháp vốn chủ sở hữu VND > 354.878.598.277,2024 > Giá trị hợp lý VND > 578.315.791.200,2023 > Giá gốc VND > 226.460.000.000,2023 > Giá trị theo phương pháp vốn chủ sở hữu VND > 353.351.046.895,2023 > Giá trị hợp lý VND > 454.894.738.300,numeric__2024 > Giá gốc VND > 226.460.000.000,numeric__2024 > Giá trị theo phương pháp vốn chủ sở hữu VND > 354.878.598.277,numeric__2024 > Giá trị hợp lý VND > 578.315.791.200,numeric__2023 > Giá gốc VND > 226.460.000.000,numeric__2023 > Giá trị theo phương pháp vốn chủ sở hữu VND > 353.351.046.895,numeric__2023 > Giá trị hợp lý VND > 454.894.738.300
Công ty TNHH Khí Nhiên liệuGiao thông Vận tảiPVGazprom,Công ty TNHH Khí Nhiên liệuGiao thông Vận tảiPVGazprom,Công ty TNHH Khí Nhiên liệuGiao thông Vận tảiPVGazprom,58.000.000.000,34.836.760.247,(*),58.000.000.000,34.659.774.568,(*),58000000000.0,34836760247.0,,58000000000.0,34659774568.0,
,,,284.460.000.000,389.715.358.524,,284.460.000.000,388.010.821.463,,284460000000.0,389715358524.0,,284460000000.0,388010821463.0,
(c) Đầu tư góp vốn vào đơn vị khác,(c) Đầu tư góp vốn vào đơn vị khác,(c) Đầu tư góp vốn vào đơn vị khác,(c) Đầu tư góp vốn vào đơn vị khác,(c) Đầu tư góp vốn vào đơn vị khác,(c) Đầu tư góp vốn vào đơn vị khác,(c) Đầu tư góp vốn vào đơn vị khác,(c) Đầu tư góp vốn vào đơn vị khác,(c) Đầu tư góp vốn vào đơn vị khác,,,,,,
,,,2024,2024,2024,2023,2023,2023,2024.0,2024.0,2024.0,2023.0,2023.0,2023.0
,,,Giá gốc VND,Dự phòng VND,Giá trị hợp lý VND,Giá gốc VND,Dự phòng VND,Giá trị hợp lý VND,,,,,,
Công ty Cổ phần Đầu tư vàKinh doanh Tài sản Việt Nam,(c) Đầu tư góp vốn vào đơn vị khác > Công ty Cổ phần Đầu tư vàKinh doanh Tài sản Việt Nam,Công ty Cổ phần Đầu tư vàKinh doanh Tài sản Việt Nam,25.000.000.000,(25.000.000.000),(*),25.000.000.000,(25.000.000.000),(*),25000000000.0,-25000000000.0,,25000000000.0,-25000000000.0,
Công ty Cổ phần Xăng dầuDầu khí Vũng Áng,(c) Đầu tư góp vốn vào đơn vị khác > Công ty Cổ phần Xăng dầuDầu khí Vũng Áng,Công ty Cổ phần Xăng dầuDầu khí Vũng Áng,10.000.000.000,-,(*),10.000.000.000,-,(*),10000000000.0,,,10000000000.0,,
,,,35.000.000.000,(25.000.000.000),,35.000.000.000,(25.000.000.000),,35000000000.0,-25000000000.0,,35000000000.0,-25000000000.0,
