row_label_raw,row_label_full,18,VAY,VAY_1,VAY_2,VAY_3,VAY_4,VAY_5,numeric__VAY,numeric__VAY_1,numeric__VAY_2,numeric__VAY_3,numeric__VAY_4,numeric__VAY_5
(a),(a),(a),Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,,,
,,,Tại ngày1.1.2024VND,TăngVND,Nợ dài hạnđến hạn trảVND,GiảmVND,Đánh giá lạiVND,Tại ngày31.12.2024VND,,,,,,
Vay ngân hàng dài hạnđến hạn trả,(a) > Vay ngân hàng dài hạnđến hạn trả,Vay ngân hàng dài hạnđến hạn trả,1.519.338.230.399,-,1.131.365.728.176,(1.877.464.647.283),37.134.926.393,810.374.237.685,1519338230399.0,,1131365728176.0,-1877464647283.0,37134926393.0,810374237685.0
Vay ngân hàng ngắn hạn,(a) > Vay ngân hàng ngắn hạn,Vay ngân hàng ngắn hạn,85.444.341.553,208.946.302.265,-,(170.935.035.020),-,123.455.608.798,85444341553.0,208946302265.0,,-170935035020.0,,123455608798.0
,,,1.604.782.571.952,208.946.302.265,1.131.365.728.176,(2.048.399.682.303),37.134.926.393,933.829.846.483,1604782571952.0,208946302265.0,1131365728176.0,-2048399682303.0,37134926393.0,933829846483.0
