row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Chi phí mua khí từ các chủ mổ,Chi phí mua khí từ các chủ mổ,Chi phí mua khí từ các chủ mổ,32.044.367.760.212,34.249.697.420.697,32044367760212.0,34249697420697.0
Chi phí khấu hao TSCĐ vàbất đông sân đầu tư,Chi phí khấu hao TSCĐ vàbất đông sân đầu tư,Chi phí khấu hao TSCĐ vàbất đông sân đầu tư,2.727.709.804.035,3.025.564.550.330,2727709804035.0,3025564550330.0
Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,1.918.404.942.418,113.336.536.806,1918404942418.0,113336536806.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.608.826.640.632,1.346.063.417.957,1608826640632.0,1346063417957.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,1.415.374.987.318,1.263.768.097.334,1415374987318.0,1263768097334.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,355.793.412.204,424.952.596.094,355793412204.0,424952596094.0
"Chi phí quảng cáo, tiếp thị","Chi phí quảng cáo, tiếp thị","Chi phí quảng cáo, tiếp thị",263.099.705.292,431.460.235.850,263099705292.0,431460235850.0
Chi phí nhân hiệu,Chi phí nhân hiệu,Chi phí nhân hiệu,130.008.902.242,330.970.899.811,130008902242.0,330970899811.0
Khác,Khác,Khác,1.458.932.556.237,1.524.665.415.043,1458932556237.0,1524665415043.0
,,,41.922.518.710.590,42.710.479.169.922,41922518710590.0,42710479169922.0
